,Date,Adj Close,Delta,Extremes
0,1962-01-02,0.068943,,0
1,1962-01-03,0.066054,-4.190418171533009,1
2,1962-01-04,0.06538,-1.0203772670845186,0
3,1962-01-05,0.063165,-3.3878862037320205,1
4,1962-01-08,0.063358,0.30554895907543533,0
5,1962-01-09,0.063647,0.4561381356734707,0
6,1962-01-10,0.064706,1.6638647540339755,0
7,1962-01-11,0.064899,0.29827218495966173,0
8,1962-01-12,0.064706,-0.29738516772215096,0
9,1962-01-15,0.064128,-0.8932711031434414,0
10,1962-01-16,0.063358,-1.2007235528942222,0
11,1962-01-17,0.061817,-2.4322106127087357,0
12,1962-01-18,0.062973,1.870035750683476,0
13,1962-01-19,0.064128,1.8341193844981234,0
14,1962-01-22,0.063551,-0.8997629740519087,0
15,1962-01-23,0.063165,-0.6073861937656331,0
16,1962-01-24,0.063647,0.7630808200744025,0
17,1962-01-25,0.063358,-0.4540669630933078,0
18,1962-01-26,0.061817,-2.4322106127087357,0
19,1962-01-29,0.063165,2.18062992380737,0
20,1962-01-30,0.063069,-0.1519829019235318,0
21,1962-01-31,0.063936,1.374684868953062,0
22,1962-02-01,0.064321,0.6021646646646591,0
23,1962-02-02,0.064321,0.0,0
24,1962-02-05,0.064128,-0.3000575239812794,0
25,1962-02-06,0.064899,1.202282934131727,0
26,1962-02-07,0.064995,0.14792215596542144,0
27,1962-02-08,0.064995,0.0,0
28,1962-02-09,0.065573,0.8892991768597724,0
29,1962-02-12,0.065284,-0.4407301785796158,0
30,1962-02-13,0.066054,1.1794620427669977,0
31,1962-02-14,0.066632,0.87504163260362,0
32,1962-02-15,0.067402,1.155600912474497,0
33,1962-02-16,0.066921,-0.7136286757069659,0
34,1962-02-19,0.066632,-0.43185248277819754,0
35,1962-02-20,0.068365,2.6008524432704982,0
36,1962-02-21,0.068847,0.7050391282088938,0
37,1962-02-23,0.069135,0.4183188809969884,0
38,1962-02-26,0.068558,-0.8345989730238057,0
39,1962-02-27,0.06798,-0.8430817701799866,0
40,1962-02-28,0.06875,1.1326860841424047,0
41,1962-03-01,0.069039,0.4203636363636329,0
42,1962-03-02,0.06875,-0.4186039774620108,0
43,1962-03-05,0.06875,0.0,0
44,1962-03-06,0.06964,1.294545454545437,0
45,1962-03-07,0.070124,0.6950028719127114,0
46,1962-03-08,0.070607,0.6887798756488467,0
47,1962-03-09,0.071091,0.6854844420524854,0
48,1962-03-12,0.071091,0.0,0
49,1962-03-13,0.071768,0.9523005725056577,0
50,1962-03-14,0.071961,0.26892208226507464,0
51,1962-03-15,0.072252,0.40438570892566755,0
52,1962-03-16,0.072735,0.668493605713333,0
53,1962-03-19,0.072445,-0.39870763731353354,0
54,1962-03-20,0.072058,-0.5341983573745579,0
55,1962-03-21,0.071381,-0.9395209414638167,0
56,1962-03-22,0.072348,1.354702231686297,0
57,1962-03-23,0.073219,1.2039033560015628,0
58,1962-03-26,0.072735,-0.6610306068097245,0
59,1962-03-27,0.072542,-0.265346806901765,0
60,1962-03-28,0.072348,-0.2674312811888282,0
61,1962-03-29,0.072735,0.5349145795322586,0
62,1962-03-30,0.072929,0.26672166082353715,0
63,1962-04-02,0.072638,-0.39901822320338903,0
64,1962-04-03,0.071381,-1.730499187752959,0
65,1962-04-04,0.071381,0.0,0
66,1962-04-05,0.071284,-0.1358905030750478,0
67,1962-04-06,0.06906,-3.1199147073677174,1
68,1962-04-09,0.068576,-0.7008398494063109,0
69,1962-04-10,0.069834,1.8344610359309308,0
70,1962-04-11,0.069447,-0.5541713205601835,0
71,1962-04-12,0.067899,-2.2290379714026436,0
72,1962-04-13,0.068866,1.424174141003543,0
73,1962-04-16,0.068093,-1.122469723811454,0
74,1962-04-17,0.066351,-2.5582659010471085,0
75,1962-04-18,0.067319,1.4589079290440394,0
76,1962-04-19,0.067802,0.7174794634501364,0
77,1962-04-23,0.067899,0.14306362644169768,0
78,1962-04-24,0.067512,-0.569964211549505,0
79,1962-04-25,0.066545,-1.4323379547339667,0
80,1962-04-26,0.065868,-1.017356675933595,0
81,1962-04-27,0.065094,-1.1750774275824332,0
82,1962-04-30,0.065288,0.29803054044919614,0
83,1962-05-01,0.064997,-0.4457174365886527,0
84,1962-05-02,0.065771,1.1908241918857747,0
85,1962-05-03,0.066158,0.5884052241869494,0
86,1962-05-04,0.067125,1.4616524078720783,0
87,1962-05-07,0.067706,0.8655493482309098,0
88,1962-05-08,0.067319,-0.5715889286030758,0
89,1962-05-09,0.067222,-0.14409007858108389,0
90,1962-05-10,0.066158,-1.5828151498021619,0
91,1962-05-11,0.066158,0.0,0
92,1962-05-14,0.064997,-1.7548898092445289,0
93,1962-05-15,0.065771,1.1908241918857747,0
94,1962-05-16,0.065965,0.29496282556141723,0
95,1962-05-17,0.06403,-2.9333737588114794,0
96,1962-05-18,0.06461,0.9058253943463956,0
97,1962-05-21,0.064514,-0.14858381055563977,0
98,1962-05-22,0.063837,-1.0493846296927754,0
99,1962-05-23,0.061902,-3.0311574792048592,1
100,1962-05-24,0.059388,-4.061258117669858,1
101,1962-05-25,0.057646,-2.9332525089243626,0
102,1962-05-28,0.056873,-1.340942996912193,0
103,1962-05-29,0.056099,-1.360926977651956,0
104,1962-05-31,0.057163,1.8966469990552335,0
105,1962-06-01,0.056292,-1.5237128912058444,0
