Date,spread_10_3,Adj Close,Fitted Values
2007-05-01,-0.2600000000000007,30.088339,30.185315139398874
2007-05-02,-0.2599999999999998,30.209078,30.18531513939887
2007-05-03,-0.22000000000000064,30.235331,30.098521102099436
2007-05-04,-0.25,30.686752,30.163616630074014
2007-05-07,-0.25,30.896715,30.163616630074014
2007-05-08,-0.27000000000000046,31.033199,30.20701364872373
2007-05-09,-0.20999999999999996,30.844217,30.076822592774576
2007-05-10,-0.21999999999999975,30.82324,30.098521102099436
2007-05-11,-0.20000000000000018,31.127689,30.05512408344972
2007-05-14,-0.15999999999999925,31.227411,29.968330046150278
2007-05-15,-0.1200000000000001,31.337662,29.881536008850844
2007-05-16,-0.040000000000000036,31.489889,29.707947934251973
2007-05-17,-0.04999999999999982,31.573856,29.72964644357683
2007-05-18,-0.03000000000000025,31.552876,29.686249424927112
2007-05-22,-0.09999999999999964,31.642099,29.838138990201127
2007-05-23,-0.04999999999999982,31.652617,29.72964644357683
2007-05-24,-0.04999999999999982,31.820581,29.72964644357683
2007-05-25,-0.019999999999999574,30.880966,29.664550915602252
2007-05-29,-0.020000000000000462,30.67625,29.664550915602256
2007-05-30,0.03000000000000025,30.880966,29.556058368977958
2007-05-31,0.16999999999999993,30.592266,29.25227923842993
2007-06-01,0.16000000000000014,30.67625,29.27397774775479
2007-06-04,0.1200000000000001,30.256325,29.360771785054226
2007-06-05,0.15000000000000036,30.167076,29.29567625707965
2007-06-06,0.16999999999999993,29.57918,29.25227923842993
2007-06-07,0.3100000000000005,29.337709,28.9485001078819
2007-06-08,0.35000000000000053,29.794388,28.861706070582464
2007-06-11,0.40999999999999925,29.794388,28.731515014633313
2007-06-12,0.54,29.57918,28.449434393410144
2007-06-13,0.54,29.95188,28.449434393410144
2007-06-14,0.5800000000000001,29.972864,28.362640356110706
2007-06-15,0.6000000000000005,29.967613,28.319243337460986
2007-06-18,0.5200000000000005,29.84164,28.49283141205986
2007-06-19,0.4399999999999995,29.526691,28.666419486658736
2007-06-20,0.39999999999999947,29.316715,28.75321352395817
