Date,Date,spread_10_3,Adj Close
2001-06-13,2001-06-13,1.7300000000000004,20.065189
2001-06-14,2001-06-14,1.6999999999999997,19.861204
2001-06-15,2001-06-15,1.7499999999999996,19.787024
2001-06-18,2001-06-18,1.7499999999999996,19.805567
2001-06-19,2001-06-19,1.75,19.51627
2001-06-20,2001-06-20,1.75,19.564487
2001-06-21,2001-06-21,1.71,19.749928
2001-06-22,2001-06-22,1.6899999999999995,19.73139
2001-06-25,2001-06-25,1.7000000000000002,19.490311
2001-06-26,2001-06-26,1.7800000000000002,19.212145
2001-06-27,2001-06-27,1.7399999999999998,19.286324
2001-06-28,2001-06-28,1.7099999999999995,19.583036
2001-06-29,2001-06-29,1.77,19.73139
2001-07-02,2001-07-02,1.7000000000000002,19.694296
2001-07-03,2001-07-03,1.75,19.675751
2001-07-05,2001-07-05,1.7900000000000005,19.564487
2001-07-06,2001-07-06,1.7800000000000002,19.063787
2001-07-09,2001-07-09,1.7200000000000002,19.045248
2001-07-10,2001-07-10,1.6900000000000004,18.95252
2001-07-11,2001-07-11,1.7299999999999995,18.60017
2001-07-12,2001-07-12,1.6699999999999995,19.286324
2001-07-13,2001-07-13,1.6499999999999995,19.379045
2001-07-16,2001-07-16,1.5699999999999998,19.082333
2001-07-17,2001-07-17,1.6099999999999999,19.304861
2001-07-18,2001-07-18,1.58,19.175062
2001-07-19,2001-07-19,1.58,19.175062
2001-07-20,2001-07-20,1.6200000000000006,19.3605
2001-07-23,2001-07-23,1.5699999999999998,19.063787
2001-07-24,2001-07-24,1.5699999999999998,18.581633
2001-07-25,2001-07-25,1.6400000000000001,18.692894
2001-07-26,2001-07-26,1.6300000000000003,18.618719
2001-07-27,2001-07-27,1.58,18.933973
2001-07-30,2001-07-30,1.5400000000000005,18.87834
2001-07-31,2001-07-31,1.5300000000000002,18.95252
2001-08-01,2001-08-01,1.5800000000000005,18.841244
2001-08-02,2001-08-02,1.6400000000000001,18.822706
2001-08-03,2001-08-03,1.6800000000000002,18.804155
2001-08-06,2001-08-06,1.6700000000000004,18.581633
2001-08-07,2001-08-07,1.6800000000000002,18.763355
2001-08-08,2001-08-08,1.5,18.414734
2001-08-09,2001-08-09,1.5899999999999999,18.488905
2001-08-10,2001-08-10,1.56,18.32201
2001-08-13,2001-08-13,1.5199999999999996,18.6558
2001-08-14,2001-08-14,1.5399999999999996,18.488905
2001-08-15,2001-08-15,1.5699999999999998,18.526001
2001-08-16,2001-08-16,1.56,18.451817
2001-08-17,2001-08-17,1.48,18.266378
2001-08-20,2001-08-20,1.4900000000000002,18.359095
2001-08-21,2001-08-21,1.48,18.09947
2001-08-22,2001-08-22,1.5300000000000002,18.247831
2001-08-23,2001-08-23,1.4899999999999998,18.30345
2001-08-24,2001-08-24,1.5099999999999998,18.652096
2001-08-27,2001-08-27,1.4900000000000002,18.729979
2001-08-28,2001-08-28,1.4399999999999995,18.37764
2001-08-29,2001-08-29,1.3600000000000003,18.210741
2001-08-30,2001-08-30,1.4300000000000002,17.895487
2001-08-31,2001-08-31,1.4799999999999995,18.077213
2001-09-04,2001-09-04,1.5500000000000003,18.09947
2001-09-05,2001-09-05,1.5599999999999996,17.969654
2001-09-06,2001-09-06,1.5200000000000005,17.691486
2001-09-07,2001-09-07,1.5299999999999998,17.283508
2001-09-10,2001-09-10,1.58,17.112888
2001-09-17,2001-09-17,2.04,15.837036
2001-09-18,2001-09-18,2.2399999999999998,15.614501
2001-09-19,2001-09-19,2.5000000000000004,14.90239
2001-09-20,2001-09-20,2.53,14.427654
2001-09-21,2001-09-21,2.45,14.372021
2001-09-24,2001-09-24,2.3500000000000005,15.362299
2001-09-25,2001-09-25,2.32,15.373428
2001-09-26,2001-09-26,2.2700000000000005,15.058162
2001-09-27,2001-09-27,2.2,15.354887
2001-09-28,2001-09-28,2.1999999999999997,15.829618
2001-10-01,2001-10-01,2.1799999999999997,15.546875
2001-10-02,2001-10-02,2.2700000000000005,15.911461
2001-10-03,2001-10-03,2.27,16.369059
2001-10-04,2001-10-04,2.3200000000000003,16.257452
2001-10-05,2001-10-05,2.3299999999999996,16.253729
2001-10-09,2001-10-09,2.4,16.108629
2001-10-10,2001-10-10,2.39,16.551348
2001-10-11,2001-10-11,2.4200000000000004,16.945696
2001-10-12,2001-10-12,2.4299999999999997,16.811766
2001-10-15,2001-10-15,2.37,16.703873
2001-10-16,2001-10-16,2.3699999999999997,16.811766
2001-10-17,2001-10-17,2.3699999999999997,16.387648
2001-10-18,2001-10-18,2.39,16.294647
2001-10-19,2001-10-19,2.44,16.443457
2001-10-22,2001-10-22,2.4099999999999997,16.614584
2001-10-23,2001-10-23,2.46,16.648073
2001-10-24,2001-10-24,2.4400000000000004,16.629467
2001-10-25,2001-10-25,2.4199999999999995,16.960567
2001-10-26,2001-10-26,2.39,17.239586
2001-10-29,2001-10-29,2.41,16.703873
2001-10-30,2001-10-30,2.3900000000000006,16.309534
2001-10-31,2001-10-31,2.25,16.294647
2001-11-01,2001-11-01,2.18,16.778282
2001-11-02,2001-11-02,2.3600000000000003,16.941967
2001-11-05,2001-11-05,2.3,17.206099
2001-11-06,2001-11-06,2.4499999999999997,17.407
2001-11-07,2001-11-07,2.42,17.485119
2001-11-08,2001-11-08,2.4800000000000004,17.540922
2001-11-09,2001-11-09,2.51,17.503721
2001-11-13,2001-11-13,2.5700000000000003,17.782749
2001-11-14,2001-11-14,2.67,17.950163
2001-11-15,2001-11-15,2.87,18.058041
2001-11-16,2001-11-16,2.96,18.005957
2001-11-19,2001-11-19,2.86,18.210579
2001-11-20,2001-11-20,2.9299999999999997,18.080368
2001-11-21,2001-11-21,3.0200000000000005,17.920393
2001-11-23,2001-11-23,3.09,18.169643
2001-11-26,2001-11-26,3.07,18.351936
2001-11-27,2001-11-27,3.0600000000000005,18.333342
2001-11-28,2001-11-28,3.1100000000000003,18.005957
2001-11-29,2001-11-29,2.99,17.961313
2001-11-30,2001-11-30,3.0,18.028275
2001-12-03,2001-12-03,2.9699999999999998,17.708336
2001-12-04,2001-12-04,2.96,17.912954
2001-12-05,2001-12-05,3.15,18.415184
2001-12-06,2001-12-06,3.29,18.415184
2001-12-07,2001-12-07,3.5100000000000002,18.374262
2001-12-10,2001-12-10,3.46,18.076645
2001-12-11,2001-12-11,3.4699999999999998,18.132444
2001-12-12,2001-12-12,3.3499999999999996,18.132444
2001-12-13,2001-12-13,3.44,17.961313
2001-12-14,2001-12-14,3.5100000000000002,18.000427
2001-12-17,2001-12-17,3.5199999999999996,18.29472
2001-12-18,2001-12-18,3.45,18.53315
2001-12-19,2001-12-19,3.39,18.603922
2001-12-20,2001-12-20,3.39,18.574121
2001-12-21,2001-12-21,3.41,18.663528
2001-12-24,2001-12-24,3.46,18.752926
2001-12-26,2001-12-26,3.4699999999999998,18.764107
2001-12-27,2001-12-27,3.3899999999999997,18.909389
2001-12-28,2001-12-28,3.4300000000000006,18.920563
2001-12-31,2001-12-31,3.33,18.816254
2002-01-02,2002-01-02,3.46,18.741756
2002-01-03,2002-01-03,3.43,18.704508
2002-01-04,2002-01-04,3.46,18.920563
2002-01-07,2002-01-07,3.41,18.693327
2002-01-08,2002-01-08,3.42,18.633728
2002-01-09,2002-01-09,3.42,18.48098
2002-01-10,2002-01-10,3.3200000000000003,18.495895
2002-01-11,2002-01-11,3.34,18.134542
2002-01-14,2002-01-14,3.33,18.067482
2002-01-15,2002-01-15,3.28,18.041412
2002-01-16,2002-01-16,3.2699999999999996,17.624182
2002-01-17,2002-01-17,3.3400000000000007,17.788084
2002-01-18,2002-01-18,3.3200000000000003,17.776917
2002-01-22,2002-01-22,3.26,17.750837
2002-01-23,2002-01-23,3.34,17.653975
2002-01-24,2002-01-24,3.3500000000000005,17.892399
2002-01-25,2002-01-25,3.38,18.078657
2002-01-28,2002-01-28,3.3600000000000003,18.048853
2002-01-29,2002-01-29,3.3,17.400663
2002-01-30,2002-01-30,3.2699999999999996,17.58321
2002-01-31,2002-01-31,3.3100000000000005,17.814167
2002-02-01,2002-02-01,3.26,17.762016
2002-02-04,2002-02-04,3.1700000000000004,17.080299
2002-02-05,2002-02-05,3.16,16.894033
2002-02-06,2002-02-06,3.1799999999999997,17.080299
2002-02-07,2002-02-07,3.1999999999999997,17.165976
2002-02-08,2002-02-08,3.1700000000000004,17.300077
2002-02-11,2002-02-11,3.16,17.601822
2002-02-12,2002-02-12,3.2199999999999998,17.471445
2002-02-13,2002-02-13,3.25,17.642807
2002-02-14,2002-02-14,3.2,17.531042
2002-02-15,2002-02-15,3.12,17.5385
2002-02-19,2002-02-19,3.12,17.244202
2002-02-20,2002-02-20,3.12,17.564575
2002-02-21,2002-02-21,3.12,17.45282
2002-02-22,2002-02-22,3.08,17.579475
2002-02-25,2002-02-25,3.0900000000000003,18.022778
2002-02-26,2002-02-26,3.1599999999999997,17.992979
2002-02-27,2002-02-27,3.07,18.067482
2002-02-28,2002-02-28,3.09,18.082386
2002-03-01,2002-03-01,3.2100000000000004,18.473539
2002-03-04,2002-03-04,3.2099999999999995,19.099382
2002-03-05,2002-03-05,3.2199999999999998,18.838612
2002-03-06,2002-03-06,3.2799999999999994,19.296822
2002-03-07,2002-03-07,3.4399999999999995,19.166428
2002-03-08,2002-03-08,3.52,19.222778
2002-03-11,2002-03-11,3.4699999999999998,19.398132
2002-03-12,2002-03-12,3.4800000000000004,19.271278
2002-03-13,2002-03-13,3.46,18.916822
2002-03-14,2002-03-14,3.54,18.898163
2002-03-15,2002-03-15,3.4899999999999993,18.972788
2002-03-18,2002-03-18,3.4400000000000004,18.954138
2002-03-19,2002-03-19,3.48,19.10338
2002-03-20,2002-03-20,3.5600000000000005,18.842203
2002-03-21,2002-03-21,3.55,18.577286
2002-03-22,2002-03-22,3.5600000000000005,18.562368
2002-03-25,2002-03-25,3.56,18.245216
2002-03-26,2002-03-26,3.5399999999999996,18.338499
2002-03-27,2002-03-27,3.5399999999999996,18.506384
2002-03-28,2002-03-28,3.63,18.558634
2002-04-01,2002-04-01,3.6500000000000004,18.543711
2002-04-02,2002-04-02,3.5600000000000005,18.375816
2002-04-03,2002-04-03,3.51,18.107168
2002-04-04,2002-04-04,3.5,18.301189
2002-04-05,2002-04-05,3.46,18.301189
2002-04-08,2002-04-08,3.5,18.390736
2002-04-09,2002-04-09,3.4899999999999998,18.312386
2002-04-10,2002-04-10,3.5300000000000002,18.692961
2002-04-11,2002-04-11,3.5,18.002699
2002-04-12,2002-04-12,3.4699999999999998,18.058657
2002-04-15,2002-04-15,3.4300000000000006,17.65197
2002-04-16,2002-04-16,3.46,18.036282
2002-04-17,2002-04-17,3.5100000000000002,17.916876
2002-04-18,2002-04-18,3.5100000000000007,17.887018
2002-04-19,2002-04-19,3.48,17.845985
2002-04-22,2002-04-22,3.4700000000000006,17.569887
2002-04-23,2002-04-23,3.4499999999999997,17.476603
2002-04-24,2002-04-24,3.3900000000000006,17.424364
2002-04-25,2002-04-25,3.3599999999999994,17.234087
2002-04-26,2002-04-26,3.33,16.995293
2002-04-29,2002-04-29,3.3499999999999996,16.749037
2002-04-30,2002-04-30,3.3400000000000003,17.107227
2002-05-01,2002-05-01,3.31,17.234087
2002-05-02,2002-05-02,3.36,17.204227
2002-05-03,2002-05-03,3.3200000000000003,17.073645
2002-05-06,2002-05-06,3.3199999999999994,16.782618
2002-05-07,2002-05-07,3.33,16.700533
2002-05-08,2002-05-08,3.4800000000000004,17.484062
2002-05-09,2002-05-09,3.43,17.107227
2002-05-10,2002-05-10,3.3800000000000003,16.846046
2002-05-13,2002-05-13,3.4400000000000004,17.021406
2002-05-14,2002-05-14,3.54,17.44676
2002-05-15,2002-05-15,3.5200000000000005,17.38707
2002-05-16,2002-05-16,3.45,17.532576
2002-05-17,2002-05-17,3.51,17.797487
2002-05-20,2002-05-20,3.44,17.540041
2002-05-21,2002-05-21,3.4299999999999997,17.241543
2002-05-22,2002-05-22,3.3899999999999997,17.32736
2002-05-23,2002-05-23,3.42,17.629576
2002-05-24,2002-05-24,3.42,17.461679
2002-05-28,2002-05-28,3.39,17.237812
2002-05-29,2002-05-29,3.3600000000000003,17.107227
2002-05-30,2002-05-30,3.3099999999999996,17.043793
2002-05-31,2002-05-31,3.34,17.25647
2002-06-03,2002-06-03,3.2899999999999996,16.599792
2002-06-04,2002-06-04,3.2800000000000002,16.51025
2002-06-05,2002-06-05,3.33,16.584871
2002-06-06,2002-06-06,3.3,16.305035
2002-06-07,2002-06-07,3.3599999999999994,16.379652
2002-06-10,2002-06-10,3.3100000000000005,16.461744
2002-06-11,2002-06-11,3.2699999999999996,16.178175
2002-06-12,2002-06-12,3.24,16.375927
2002-06-13,2002-06-13,3.2200000000000006,16.193102
2002-06-14,2002-06-14,3.12,16.187862
2002-06-17,2002-06-17,3.1499999999999995,16.486607
2002-06-18,2002-06-18,3.15,16.710665
2002-06-19,2002-06-19,3.05,16.561287
2002-06-20,2002-06-20,3.1199999999999997,16.374578
2002-06-21,2002-06-21,3.0700000000000003,15.907804
2002-06-24,2002-06-24,3.13,16.094509
2002-06-25,2002-06-25,3.15,15.739758
2002-06-26,2002-06-26,3.05,15.609062
2002-06-27,2002-06-27,3.1399999999999997,15.907804
2002-06-28,2002-06-28,3.16,16.075844
2002-07-01,2002-07-01,3.13,15.683748
2002-07-02,2002-07-02,3.05,15.366338
2002-07-03,2002-07-03,3.0600000000000005,15.351404
2002-07-05,2002-07-05,3.1800000000000006,15.926473
2002-07-08,2002-07-08,3.11,15.79578
2002-07-09,2002-07-09,3.0600000000000005,15.388754
2002-07-10,2002-07-10,2.9400000000000004,15.011589
2002-07-11,2002-07-11,2.9400000000000004,14.974249
2002-07-12,2002-07-12,2.92,14.955576
2002-07-15,2002-07-15,2.9400000000000004,14.712848
2002-07-16,2002-07-16,3.0300000000000002,14.656836
2002-07-17,2002-07-17,2.99,14.731518
2002-07-18,2002-07-18,2.9400000000000004,14.376767
2002-07-19,2002-07-19,2.9000000000000004,13.760622
2002-07-22,2002-07-22,2.8099999999999996,13.536567
2002-07-23,2002-07-23,2.7699999999999996,13.181819
2002-07-24,2002-07-24,2.8000000000000003,13.824108
2002-07-25,2002-07-25,2.7299999999999995,13.853975
2002-07-26,2002-07-26,2.7399999999999998,14.167649
2002-07-29,2002-07-29,2.9000000000000004,14.981714
2002-07-30,2002-07-30,2.9300000000000006,15.127347
2002-07-31,2002-07-31,2.8,15.104944
2002-08-01,2002-08-01,2.79,14.806208
2002-08-02,2002-08-02,2.7,14.302083
2002-08-05,2002-08-05,2.6500000000000004,13.779298
2002-08-06,2002-08-06,2.77,14.593356
2002-08-07,2002-08-07,2.76,14.671774
2002-08-08,2002-08-08,2.7800000000000002,15.048928
2002-08-09,2002-08-09,2.6499999999999995,15.048928
2002-08-12,2002-08-12,2.54,15.063865
2002-08-13,2002-08-13,2.49,14.69418
2002-08-14,2002-08-14,2.42,14.974249
2002-08-15,2002-08-15,2.55,15.104944
2002-08-16,2002-08-16,2.7,15.097472
2002-08-19,2002-08-19,2.62,15.519447
