Date,Date,spread_10_3,Adj Close
2000-10-25,2000-10-25,-0.7199999999999998,20.259018
2000-10-26,2000-10-26,-0.6699999999999999,20.669115
2000-10-27,2000-10-27,-0.6299999999999999,20.320524
2000-10-30,2000-10-30,-0.6499999999999995,22.37104
2000-10-31,2000-10-31,-0.6100000000000003,22.637617
2000-11-01,2000-11-01,-0.6299999999999999,22.330027
2000-11-02,2000-11-02,-0.6299999999999999,22.104477
2000-11-03,2000-11-03,-0.5499999999999998,21.98144
2000-11-06,2000-11-06,-0.5499999999999998,22.35054
2000-11-07,2000-11-07,-0.5499999999999998,22.576086
2000-11-08,2000-11-08,-0.54,22.904173
2000-11-09,2000-11-09,-0.5800000000000001,22.248003
2000-11-10,2000-11-10,-0.5499999999999998,21.940437
2000-11-13,2000-11-13,-0.6200000000000001,22.268518
2000-11-14,2000-11-14,-0.6100000000000003,22.268518
2000-11-15,2000-11-15,-0.6600000000000001,22.740128
2000-11-16,2000-11-16,-0.6699999999999999,21.940437
2000-11-17,2000-11-17,-0.6399999999999997,21.919924
2000-11-20,2000-11-20,-0.6800000000000006,21.530327
2000-11-21,2000-11-21,-0.6900000000000004,21.632854
2000-11-22,2000-11-22,-0.7400000000000002,21.489315
2000-11-24,2000-11-24,-0.7300000000000004,21.489315
2000-11-27,2000-11-27,-0.6900000000000004,21.673864
2000-11-28,2000-11-28,-0.6900000000000004,21.919924
2000-11-29,2000-11-29,-0.6900000000000004,22.268518
2000-11-30,2000-11-30,-0.7299999999999995,22.063461
2000-12-01,2000-12-01,-0.7100000000000009,22.945177
2000-12-04,2000-12-04,-0.6200000000000001,24.09346
2000-12-05,2000-12-05,-0.6500000000000004,24.278008
2000-12-06,2000-12-06,-0.7699999999999996,23.662859
2000-12-07,2000-12-07,-0.79,23.293764
2000-12-08,2000-12-08,-0.7400000000000002,23.601345
2000-12-11,2000-12-11,-0.71,23.519314
2000-12-12,2000-12-12,-0.6999999999999993,23.519314
2000-12-13,2000-12-13,-0.7699999999999996,23.232254
2000-12-14,2000-12-14,-0.8299999999999992,23.457802
2000-12-15,2000-12-15,-0.8199999999999994,23.457802
2000-12-18,2000-12-18,-0.7800000000000002,23.457802
2000-12-19,2000-12-19,-0.7399999999999993,24.339516
2000-12-20,2000-12-20,-0.7400000000000002,23.495028
2000-12-21,2000-12-21,-0.34999999999999964,24.114397
2000-12-22,2000-12-22,-0.25,25.29122
2000-12-26,2000-12-26,-0.8099999999999996,25.208645
2000-12-27,2000-12-27,-0.6399999999999997,25.683491
2000-12-28,2000-12-28,-0.7400000000000002,26.179005
2000-12-29,2000-12-29,-0.7699999999999996,25.910599
2001-01-02,2001-01-02,-0.9500000000000002,24.754427
2001-01-03,2001-01-03,-0.5500000000000007,25.146706
2001-01-04,2001-01-04,-0.33999999999999986,25.766064
2001-01-05,2001-01-05,-0.1900000000000004,25.270567
2001-01-08,2001-01-08,-0.25,25.126047
2001-01-09,2001-01-09,-0.2599999999999998,24.589251
2001-01-10,2001-01-10,-0.1900000000000004,24.341507
2001-01-11,2001-01-11,-0.16999999999999993,23.72213
2001-01-12,2001-01-12,-0.08000000000000007,23.639545
2001-01-16,2001-01-16,-0.13999999999999968,24.362158
2001-01-17,2001-01-17,-0.16999999999999993,24.176342
2001-01-18,2001-01-18,-0.16000000000000014,24.031818
2001-01-19,2001-01-19,-0.04999999999999982,23.205984
2001-01-22,2001-01-22,0.019999999999999574,23.267933
2001-01-23,2001-01-23,0.05999999999999961,23.453728
2001-01-24,2001-01-24,0.04999999999999982,23.453728
2001-01-25,2001-01-25,0.009999999999999787,23.990528
2001-01-26,2001-01-26,0.1200000000000001,23.6189
2001-01-29,2001-01-29,0.20999999999999996,23.486759
2001-01-30,2001-01-30,0.22000000000000064,24.642923
2001-01-31,2001-01-31,0.20000000000000018,24.874172
2001-02-01,2001-02-01,0.09999999999999964,25.006304
2001-02-02,2001-02-02,0.11000000000000032,24.808105
2001-02-05,2001-02-05,0.1200000000000001,25.039341
2001-02-06,2001-02-06,0.14999999999999947,24.709005
2001-02-07,2001-02-07,0.02999999999999936,24.808105
2001-02-08,2001-02-08,0.019999999999999574,24.444733
2001-02-09,2001-02-09,-0.02999999999999936,24.510786
2001-02-12,2001-02-12,0.009999999999999787,24.147427
2001-02-13,2001-02-13,0.020000000000000462,24.642923
2001-02-14,2001-02-14,0.05999999999999961,24.477777
2001-02-15,2001-02-15,0.11000000000000032,24.345638
2001-02-16,2001-02-16,0.09000000000000075,24.37867
2001-02-20,2001-02-20,0.07000000000000028,24.51742
2001-02-21,2001-02-21,0.1200000000000001,24.035124
2001-02-22,2001-02-22,0.14000000000000057,24.220118
2001-02-23,2001-02-23,0.20999999999999996,23.691566
2001-02-26,2001-02-26,0.2400000000000002,24.841139
2001-02-27,2001-02-27,0.13999999999999968,24.808105
2001-02-28,2001-02-28,0.07000000000000028,25.006304
2001-03-01,2001-03-01,0.03000000000000025,24.742041
2001-03-02,2001-03-02,0.11000000000000032,25.435749
2001-03-05,2001-03-05,0.16000000000000014,25.997313
2001-03-06,2001-03-06,0.20000000000000018,25.964275
2001-03-07,2001-03-07,0.22999999999999954,26.479597
2001-03-08,2001-03-08,0.20999999999999996,26.85618
2001-03-09,2001-03-09,0.23000000000000043,26.449722
2001-03-12,2001-03-12,0.2599999999999998,25.83971
2001-03-13,2001-03-13,0.29000000000000004,24.85173
2001-03-14,2001-03-14,0.2999999999999998,24.460516
2001-03-15,2001-03-15,0.29000000000000004,24.036148
2001-03-16,2001-03-16,0.2400000000000002,23.943331
2001-03-19,2001-03-19,0.29000000000000004,24.467146
2001-03-20,2001-03-20,0.29000000000000004,24.599752
2001-03-21,2001-03-21,0.45999999999999996,23.823988
2001-03-22,2001-03-22,0.47000000000000064,23.141018
2001-03-23,2001-03-23,0.5099999999999998,23.054817
2001-03-26,2001-03-26,0.5599999999999996,23.644939
2001-03-27,2001-03-27,0.6500000000000004,24.268223
2001-03-28,2001-03-28,0.6299999999999999,23.903538
2001-03-29,2001-03-29,0.6600000000000001,23.777555
2001-03-30,2001-03-30,0.6299999999999999,23.870396
2001-04-02,2001-04-02,0.7600000000000007,23.70462
2001-04-03,2001-04-03,0.79,23.326687
2001-04-04,2001-04-04,0.8400000000000007,23.326687
2001-04-05,2001-04-05,0.8700000000000001,24.28812
2001-04-06,2001-04-06,0.9499999999999997,24.036148
2001-04-09,2001-04-09,0.9999999999999996,24.599752
2001-04-10,2001-04-10,1.15,25.461752
2001-04-11,2001-04-11,1.04,25.229677
2001-04-12,2001-04-12,1.1600000000000001,25.017492
2001-04-16,2001-04-16,1.13,25.33577
2001-04-17,2001-04-17,1.0899999999999999,25.262829
2001-04-18,2001-04-18,1.2299999999999995,25.992201
2001-04-19,2001-04-19,1.3999999999999995,25.760128
2001-04-20,2001-04-20,1.52,25.654036
2001-04-23,2001-04-23,1.4500000000000002,25.295979
2001-04-24,2001-04-24,1.42,25.382183
2001-04-25,2001-04-25,1.4400000000000004,25.408707
2001-04-26,2001-04-26,1.37,26.15798
2001-04-27,2001-04-27,1.4899999999999998,26.224274
2001-04-30,2001-04-30,1.3999999999999995,26.211016
2001-05-01,2001-05-01,1.38,26.131449
2001-05-02,2001-05-02,1.4199999999999995,26.111563
2001-05-03,2001-05-03,1.38,26.224274
2001-05-04,2001-05-04,1.4699999999999998,26.569071
2001-05-07,2001-05-07,1.4699999999999998,26.191135
2001-05-08,2001-05-08,1.54,26.237539
2001-05-09,2001-05-09,1.48,26.489508
2001-05-10,2001-05-10,1.5699999999999994,27.019957
2001-05-11,2001-05-11,1.73,26.390047
2001-05-14,2001-05-14,1.75,26.522663
2001-05-15,2001-05-15,1.87,26.76136
2001-05-16,2001-05-16,1.9100000000000006,28.34609
2001-05-17,2001-05-17,1.8900000000000001,28.611309
2001-05-18,2001-05-18,1.8000000000000003,28.293047
2001-05-21,2001-05-21,1.7600000000000002,28.657742
2001-05-22,2001-05-22,1.7799999999999998,28.014547
2001-05-23,2001-05-23,1.77,27.69628
2001-05-24,2001-05-24,1.8199999999999994,27.02659
2001-05-25,2001-05-25,1.8599999999999994,27.145939
2001-05-29,2001-05-29,1.83,27.258673
2001-05-30,2001-05-30,1.8599999999999999,26.774603
2001-05-31,2001-05-31,1.7999999999999998,27.344843
2001-06-01,2001-06-01,1.7199999999999998,27.245386
2001-06-04,2001-06-04,1.6699999999999995,27.424417
2001-06-05,2001-06-05,1.6600000000000001,27.722807
2001-06-06,2001-06-06,1.6499999999999995,27.557039
2001-06-07,2001-06-07,1.7000000000000002,27.484104
2001-06-08,2001-06-08,1.7399999999999998,27.434225
2001-06-11,2001-06-11,1.7200000000000002,26.968662
2001-06-12,2001-06-12,1.7099999999999995,26.815706
2001-06-13,2001-06-13,1.7300000000000004,27.035189
2001-06-14,2001-06-14,1.6999999999999997,26.39006
2001-06-15,2001-06-15,1.7499999999999996,26.03092
2001-06-18,2001-06-18,1.7499999999999996,25.984344
2001-06-19,2001-06-19,1.75,26.163937
2001-06-20,2001-06-20,1.75,26.336838
2001-06-21,2001-06-21,1.71,26.097441
2001-06-22,2001-06-22,1.6899999999999995,25.705023
2001-06-25,2001-06-25,1.7000000000000002,25.552063
2001-06-26,2001-06-26,1.7800000000000002,25.106474
2001-06-27,2001-06-27,1.7399999999999998,25.844704
2001-06-28,2001-06-28,1.7099999999999995,25.844704
2001-06-29,2001-06-29,1.77,26.237101
2001-07-02,2001-07-02,1.7000000000000002,26.363459
2001-07-03,2001-07-03,1.75,26.170582
2001-07-05,2001-07-05,1.7900000000000005,26.170582
2001-07-06,2001-07-06,1.7800000000000002,25.758238
2001-07-09,2001-07-09,1.7200000000000002,25.984344
2001-07-10,2001-07-10,1.6900000000000004,25.91786
2001-07-11,2001-07-11,1.7299999999999995,25.851364
2001-07-12,2001-07-12,1.6699999999999995,26.263699
2001-07-13,2001-07-13,1.6499999999999995,26.217144
2001-07-16,2001-07-16,1.5699999999999998,25.937809
2001-07-17,2001-07-17,1.6099999999999999,25.818094
2001-07-18,2001-07-18,1.58,26.290291
2001-07-19,2001-07-19,1.58,26.449903
2001-07-20,2001-07-20,1.6200000000000006,26.396696
2001-07-23,2001-07-23,1.5699999999999998,25.977705
2001-07-24,2001-07-24,1.5699999999999998,25.232828
2001-07-25,2001-07-25,1.6400000000000001,25.625235
2001-07-26,2001-07-26,1.6300000000000003,25.758238
2001-07-27,2001-07-27,1.58,25.472265
2001-07-30,2001-07-30,1.5400000000000005,25.611929
2001-07-31,2001-07-31,1.5300000000000002,26.110718
2001-08-01,2001-08-01,1.5800000000000005,25.971075
2001-08-02,2001-08-02,1.6400000000000001,26.057524
2001-08-03,2001-08-03,1.6800000000000002,26.057524
2001-08-06,2001-08-06,1.6700000000000004,25.891256
2001-08-07,2001-08-07,1.6800000000000002,25.731644
2001-08-08,2001-08-08,1.5,25.864649
2001-08-09,2001-08-09,1.5899999999999999,25.385788
2001-08-10,2001-08-10,1.56,25.758238
2001-08-13,2001-08-13,1.5199999999999996,25.67844
2001-08-14,2001-08-14,1.5399999999999996,25.877947
2001-08-15,2001-08-15,1.5699999999999998,25.937809
2001-08-16,2001-08-16,1.56,25.572021
2001-08-17,2001-08-17,1.48,25.831394
2001-08-20,2001-08-20,1.4900000000000002,25.791492
2001-08-21,2001-08-21,1.48,25.871294
2001-08-22,2001-08-22,1.5300000000000002,25.91786
2001-08-23,2001-08-23,1.4899999999999998,26.004318
2001-08-24,2001-08-24,1.5099999999999998,26.403357
2001-08-27,2001-08-27,1.4900000000000002,26.55632
2001-08-28,2001-08-28,1.4399999999999995,26.070816
2001-08-29,2001-08-29,1.3600000000000003,26.024263
2001-08-30,2001-08-30,1.4300000000000002,25.638521
2001-08-31,2001-08-31,1.4799999999999995,25.951117
2001-09-04,2001-09-04,1.5500000000000003,26.217144
2001-09-05,2001-09-05,1.5599999999999996,26.104069
2001-09-06,2001-09-06,1.5200000000000005,25.804796
2001-09-07,2001-09-07,1.5299999999999998,24.933544
2001-09-10,2001-09-10,1.58,24.594364
2001-09-17,2001-09-17,2.04,22.279909
2001-09-18,2001-09-18,2.2399999999999998,22.446173
2001-09-19,2001-09-19,2.5000000000000004,21.561634
2001-09-20,2001-09-20,2.53,21.149298
2001-09-21,2001-09-21,2.45,20.484224
2001-09-24,2001-09-24,2.3500000000000005,21.801062
2001-09-25,2001-09-25,2.32,21.914118
2001-09-26,2001-09-26,2.2700000000000005,21.528379
2001-09-27,2001-09-27,2.2,22.180149
2001-09-28,2001-09-28,2.1999999999999997,22.911732
2001-10-01,2001-10-01,2.1799999999999997,22.41955
2001-10-02,2001-10-02,2.2700000000000005,22.814623
2001-10-03,2001-10-03,2.27,22.921783
2001-10-04,2001-10-04,2.3200000000000003,22.86821
2001-10-05,2001-10-05,2.3299999999999996,23.129366
2001-10-09,2001-10-09,2.4,22.821331
2001-10-10,2001-10-10,2.39,23.477566
2001-10-11,2001-10-11,2.4200000000000004,24.301224
2001-10-12,2001-10-12,2.4299999999999997,23.973104
2001-10-15,2001-10-15,2.37,23.872658
2001-10-16,2001-10-16,2.3699999999999997,24.140522
2001-10-17,2001-10-17,2.3699999999999997,23.524452
2001-10-18,2001-10-18,2.39,23.551233
2001-10-19,2001-10-19,2.44,23.457481
2001-10-22,2001-10-22,2.4099999999999997,24.026682
2001-10-23,2001-10-23,2.46,24.200787
2001-10-24,2001-10-24,2.4400000000000004,24.073547
2001-10-25,2001-10-25,2.4199999999999995,24.100338
2001-10-26,2001-10-26,2.39,24.461941
2001-10-29,2001-10-29,2.41,23.926229
2001-10-30,2001-10-30,2.3900000000000006,23.705267
2001-10-31,2001-10-31,2.25,23.504356
2001-11-01,2001-11-01,2.18,23.979799
2001-11-02,2001-11-02,2.3600000000000003,24.301224
2001-11-05,2001-11-05,2.3,24.381592
2001-11-06,2001-11-06,2.4499999999999997,24.703028
2001-11-07,2001-11-07,2.42,24.649452
2001-11-08,2001-11-08,2.4800000000000004,24.756603
2001-11-09,2001-11-09,2.51,24.81015
2001-11-13,2001-11-13,2.5700000000000003,25.245438
2001-11-14,2001-11-14,2.67,25.687382
2001-11-15,2001-11-15,2.87,25.982033
2001-11-16,2001-11-16,2.96,25.781128
2001-11-19,2001-11-19,2.86,26.162827
2001-11-20,2001-11-20,2.9299999999999997,26.263271
2001-11-21,2001-11-21,3.0200000000000005,26.08917
2001-11-23,2001-11-23,3.09,26.450779
2001-11-26,2001-11-26,3.07,26.316849
2001-11-27,2001-11-27,3.0600000000000005,26.249886
2001-11-28,2001-11-28,3.1100000000000003,26.015511
2001-11-29,2001-11-29,2.99,25.98872
2001-11-30,2001-11-30,3.0,26.316849
2001-12-03,2001-12-03,2.9699999999999998,25.781128
2001-12-04,2001-12-04,2.96,26.149446
2001-12-05,2001-12-05,3.15,27.006578
2001-12-06,2001-12-06,3.29,26.953012
2001-12-07,2001-12-07,3.5100000000000002,26.403896
2001-12-10,2001-12-10,3.46,25.868189
2001-12-11,2001-12-11,3.4699999999999998,26.08917
2001-12-12,2001-12-12,3.3499999999999996,25.915066
2001-12-13,2001-12-13,3.44,25.20524
2001-12-14,2001-12-14,3.5100000000000002,25.33083
2001-12-17,2001-12-17,3.5199999999999996,25.518856
2001-12-18,2001-12-18,3.45,26.257559
2001-12-19,2001-12-19,3.39,25.753904
2001-12-20,2001-12-20,3.39,25.720325
2001-12-21,2001-12-21,3.41,25.45842
2001-12-24,2001-12-24,3.46,25.612877
2001-12-26,2001-12-26,3.4699999999999998,25.606163
2001-12-27,2001-12-27,3.3899999999999997,25.753904
2001-12-28,2001-12-28,3.4300000000000006,25.787483
2001-12-31,2001-12-31,3.33,25.834482
2002-01-02,2002-01-02,3.46,25.706892
2002-01-03,2002-01-03,3.43,26.150116
2002-01-04,2002-01-04,3.46,26.754515
2002-01-07,2002-01-07,3.41,26.620199
2002-01-08,2002-01-08,3.42,26.284433
2002-01-09,2002-01-09,3.42,26.190418
2002-01-10,2002-01-10,3.3200000000000003,25.619589
2002-01-11,2002-01-11,3.34,25.337545
2002-01-14,2002-01-14,3.33,24.565269
2002-01-15,2002-01-15,3.28,24.289917
2002-01-16,2002-01-16,3.2699999999999996,24.001162
2002-01-17,2002-01-17,3.3400000000000007,23.940714
2002-01-18,2002-01-18,3.3200000000000003,23.839991
2002-01-22,2002-01-22,3.26,23.967583
2002-01-23,2002-01-23,3.34,24.357086
2002-01-24,2002-01-24,3.3500000000000005,24.93461
2002-01-25,2002-01-25,3.38,25.552437
2002-01-28,2002-01-28,3.3600000000000003,25.539009
2002-01-29,2002-01-29,3.3,24.981625
2002-01-30,2002-01-30,3.2699999999999996,25.317408
2002-01-31,2002-01-31,3.3100000000000005,25.901649
2002-02-01,2002-02-01,3.26,25.847919
2002-02-04,2002-02-04,3.1700000000000004,25.498714
2002-02-05,2002-02-05,3.16,25.169662
2002-02-06,2002-02-06,3.1799999999999997,25.136078
2002-02-07,2002-02-07,3.1999999999999997,25.250235
2002-02-08,2002-02-08,3.1700000000000004,25.283823
2002-02-11,2002-02-11,3.16,26.506042
2002-02-12,2002-02-12,3.2199999999999998,26.257559
2002-02-13,2002-02-13,3.25,26.49262
2002-02-14,2002-02-14,3.2,26.358299
2002-02-15,2002-02-15,3.12,26.485886
2002-02-19,2002-02-19,3.12,26.21726
2002-02-20,2002-02-20,3.12,26.586628
2002-02-21,2002-02-21,3.12,26.546326
2002-02-22,2002-02-22,3.08,26.942535
2002-02-25,2002-02-25,3.0900000000000003,27.117159
2002-02-26,2002-02-26,3.1599999999999997,27.096996
2002-02-27,2002-02-27,3.07,27.204437
2002-02-28,2002-02-28,3.09,27.379066
2002-03-01,2002-03-01,3.2100000000000004,27.7484
2002-03-04,2002-03-04,3.2099999999999995,28.607996
2002-03-05,2002-03-05,3.2199999999999998,27.634237
2002-03-06,2002-03-06,3.2799999999999994,28.352795
2002-03-07,2002-03-07,3.4399999999999995,28.205067
2002-03-08,2002-03-08,3.52,28.005299
2002-03-11,2002-03-11,3.4699999999999998,27.985128
2002-03-12,2002-03-12,3.4800000000000004,28.153265
2002-03-13,2002-03-13,3.46,27.743013
2002-03-14,2002-03-14,3.54,28.139818
2002-03-15,2002-03-15,3.4899999999999993,28.449192
2002-03-18,2002-03-18,3.4400000000000004,28.334864
2002-03-19,2002-03-19,3.48,28.711493
2002-03-20,2002-03-20,3.5600000000000005,28.704767
2002-03-21,2002-03-21,3.55,28.220516
2002-03-22,2002-03-22,3.5600000000000005,27.991848
2002-03-25,2002-03-25,3.56,27.500885
2002-03-26,2002-03-26,3.5399999999999996,28.045668
2002-03-27,2002-03-27,3.5399999999999996,28.617325
2002-03-28,2002-03-28,3.63,28.53661
2002-04-01,2002-04-01,3.6500000000000004,28.247433
2002-04-02,2002-04-02,3.5600000000000005,28.005299
2002-04-03,2002-04-03,3.51,27.682468
2002-04-04,2002-04-04,3.5,27.359653
2002-04-05,2002-04-05,3.46,27.669029
2002-04-08,2002-04-08,3.5,27.830435
2002-04-09,2002-04-09,3.4899999999999998,27.85062
2002-04-10,2002-04-10,3.5300000000000002,28.516451
2002-04-11,2002-04-11,3.5,28.180176
2002-04-12,2002-04-12,3.4699999999999998,28.139818
2002-04-15,2002-04-15,3.4300000000000006,27.870796
2002-04-16,2002-04-16,3.46,28.476097
2002-04-17,2002-04-17,3.5100000000000002,28.469376
2002-04-18,2002-04-18,3.5100000000000007,28.112913
2002-04-19,2002-04-19,3.48,28.19363
2002-04-22,2002-04-22,3.4700000000000006,27.379831
2002-04-23,2002-04-23,3.4499999999999997,27.097351
2002-04-24,2002-04-24,3.3900000000000006,26.855227
2002-04-25,2002-04-25,3.3599999999999994,26.707273
2002-04-26,2002-04-26,3.33,26.754339
2002-04-29,2002-04-29,3.3499999999999996,26.357542
2002-04-30,2002-04-30,3.3400000000000003,26.855227
2002-05-01,2002-05-01,3.31,27.036818
2002-05-02,2002-05-02,3.36,27.453806
2002-05-03,2002-05-03,3.3200000000000003,27.662302
2002-05-06,2002-05-06,3.3199999999999994,27.339481
2002-05-07,2002-05-07,3.33,27.635405
2002-05-08,2002-05-08,3.4800000000000004,27.9515
2002-05-09,2002-05-09,3.43,28.038929
2002-05-10,2002-05-10,3.3800000000000003,27.722841
2002-05-13,2002-05-13,3.4400000000000004,27.9515
2002-05-14,2002-05-14,3.54,28.590441
2002-05-15,2002-05-15,3.5200000000000005,28.50972
2002-05-16,2002-05-16,3.45,28.429031
2002-05-17,2002-05-17,3.51,28.260864
2002-05-20,2002-05-20,3.44,28.254166
2002-05-21,2002-05-21,3.4299999999999997,28.240694
2002-05-22,2002-05-22,3.3899999999999997,28.476097
2002-05-23,2002-05-23,3.42,28.704767
2002-05-24,2002-05-24,3.42,28.523176
2002-05-28,2002-05-28,3.39,28.247433
2002-05-29,2002-05-29,3.3600000000000003,28.059118
2002-05-30,2002-05-30,3.3099999999999996,27.843899
2002-05-31,2002-05-31,3.34,28.09947
2002-06-03,2002-06-03,3.2899999999999996,27.507607
2002-06-04,2002-06-04,3.2800000000000002,27.339481
2002-06-05,2002-06-05,3.33,27.628674
2002-06-06,2002-06-06,3.3,27.070457
2002-06-07,2002-06-07,3.3599999999999994,27.117535
2002-06-10,2002-06-10,3.3100000000000005,27.339481
2002-06-11,2002-06-11,3.2699999999999996,26.909044
2002-06-12,2002-06-12,3.24,27.238592
2002-06-13,2002-06-13,3.2200000000000006,26.774525
2002-06-14,2002-06-14,3.12,26.707642
2002-06-17,2002-06-17,3.1499999999999995,27.288666
2002-06-18,2002-06-18,3.15,27.450832
2002-06-19,2002-06-19,3.05,27.160303
2002-06-20,2002-06-20,3.1199999999999997,27.254898
2002-06-21,2002-06-21,3.0700000000000003,26.741426
2002-06-24,2002-06-24,3.13,26.930586
2002-06-25,2002-06-25,3.15,27.153559
2002-06-26,2002-06-26,3.05,26.977894
2002-06-27,2002-06-27,3.1399999999999997,27.160303
2002-06-28,2002-06-28,3.16,27.721087
2002-07-01,2002-07-01,3.13,27.579197
2002-07-02,2002-07-02,3.05,26.829245
2002-07-03,2002-07-03,3.0600000000000005,26.788727
2002-07-05,2002-07-05,3.1800000000000006,27.504883
2002-07-08,2002-07-08,3.11,27.281927
2002-07-09,2002-07-09,3.0600000000000005,27.288666
2002-07-10,2002-07-10,2.9400000000000004,26.167139
2002-07-11,2002-07-11,2.9400000000000004,25.755001
2002-07-12,2002-07-12,2.92,25.700956
2002-07-15,2002-07-15,2.9400000000000004,25.207735
2002-07-16,2002-07-16,3.0300000000000002,24.707775
2002-07-17,2002-07-17,2.99,25.133421
2002-07-18,2002-07-18,2.9400000000000004,24.559134
2002-07-19,2002-07-19,2.9000000000000004,23.343002
2002-07-22,2002-07-22,2.8099999999999996,22.552513
2002-07-23,2002-07-23,2.7699999999999996,22.126865
