Date,Date,spread_10_3,Adj Close
2000-06-16,2000-06-16,0.16000000000000014,25.748915
2000-06-19,2000-06-19,0.16000000000000014,25.593319
2000-06-20,2000-06-20,0.2400000000000002,25.593319
2000-06-21,2000-06-21,0.3000000000000007,25.593319
2000-06-22,2000-06-22,0.28000000000000025,25.593319
2000-06-23,2000-06-23,0.33000000000000007,25.593319
2000-06-26,2000-06-26,0.29000000000000004,25.398851
2000-06-27,2000-06-27,0.2699999999999996,25.457186
2000-06-28,2000-06-28,0.3000000000000007,25.457186
2000-06-29,2000-06-29,0.1900000000000004,25.457186
2000-06-30,2000-06-30,0.15000000000000036,25.457186
2000-07-03,2000-07-03,0.0,25.457186
2000-07-05,2000-07-05,0.0,25.457186
2000-07-06,2000-07-06,0.03000000000000025,25.457186
2000-07-07,2000-07-07,-0.03000000000000025,25.457186
2000-07-10,2000-07-10,-0.05999999999999961,25.671122
2000-07-11,2000-07-11,-0.040000000000000036,24.970976
2000-07-12,2000-07-12,-0.08000000000000007,24.970976
2000-07-13,2000-07-13,-0.16999999999999993,25.359949
2000-07-14,2000-07-14,-0.07000000000000028,25.962824
2000-07-17,2000-07-17,0.019999999999999574,25.962824
2000-07-18,2000-07-18,0.0,25.962824
2000-07-19,2000-07-19,-0.019999999999999574,25.965786
2000-07-20,2000-07-20,-0.16999999999999993,26.53027
2000-07-21,2000-07-21,-0.1200000000000001,26.53027
2000-07-24,2000-07-24,-0.16999999999999993,26.53027
2000-07-25,2000-07-25,-0.16000000000000014,26.53027
2000-07-26,2000-07-26,-0.13999999999999968,26.53027
2000-07-27,2000-07-27,-0.20000000000000018,26.53027
2000-07-28,2000-07-28,-0.16000000000000014,26.53027
2000-07-31,2000-07-31,-0.22999999999999954,26.53027
2000-08-01,2000-08-01,-0.25,26.53027
2000-08-02,2000-08-02,-0.2699999999999996,26.53027
2000-08-03,2000-08-03,-0.28000000000000025,25.673815
2000-08-04,2000-08-04,-0.3200000000000003,25.673815
2000-08-07,2000-08-07,-0.3100000000000005,25.673815
2000-08-08,2000-08-08,-0.33000000000000007,25.673815
2000-08-09,2000-08-09,-0.4400000000000004,25.498646
2000-08-10,2000-08-10,-0.4900000000000002,25.3624
2000-08-11,2000-08-11,-0.5,25.7906
2000-08-14,2000-08-14,-0.4899999999999993,26.199358
2000-08-15,2000-08-15,-0.47000000000000064,26.199358
2000-08-16,2000-08-16,-0.4399999999999995,26.140976
2000-08-17,2000-08-17,-0.45999999999999996,26.140976
2000-08-18,2000-08-18,-0.4899999999999993,26.140976
2000-08-21,2000-08-21,-0.5099999999999998,26.140976
2000-08-22,2000-08-22,-0.5,26.160423
2000-08-23,2000-08-23,-0.5599999999999996,25.88793
2000-08-24,2000-08-24,-0.5599999999999996,26.199358
2000-08-25,2000-08-25,-0.5799999999999992,25.985249
2000-08-28,2000-08-28,-0.54,25.907398
2000-08-29,2000-08-29,-0.5,25.810085
2000-08-30,2000-08-30,-0.5100000000000007,25.576504
2000-08-31,2000-08-31,-0.5799999999999992,25.342928
2000-09-01,2000-09-01,-0.5899999999999999,25.420786
2000-09-05,2000-09-05,-0.5799999999999992,25.537565
2000-09-06,2000-09-06,-0.4900000000000002,25.537565
2000-09-07,2000-09-07,-0.4400000000000004,25.381844
2000-09-08,2000-09-08,-0.40999999999999925,25.381844
2000-09-11,2000-09-11,-0.34000000000000075,25.381844
2000-09-12,2000-09-12,-0.3099999999999996,25.420786
2000-09-13,2000-09-13,-0.34999999999999964,25.420786
