Date,Date,spread_10_3,Adj Close
2021-05-13,2021-05-13,1.64,89.280014
2021-05-14,2021-05-14,1.6199999999999999,90.272423
2021-05-17,2021-05-17,1.6199999999999999,90.355888
2021-05-18,2021-05-18,1.6199999999999999,90.476471
2021-05-19,2021-05-19,1.67,90.226051
2021-05-20,2021-05-20,1.6199999999999999,91.339027
2021-05-21,2021-05-21,1.6199999999999999,91.181358
2021-05-24,2021-05-24,1.59,92.210876
2021-05-25,2021-05-25,1.54,92.29435
2021-05-26,2021-05-26,1.56,92.60041
2021-05-27,2021-05-27,1.59,92.285072
2021-05-28,2021-05-28,1.57,92.925041
2021-06-01,2021-06-01,1.6,94.390472
2021-06-02,2021-06-02,1.57,95.522011
2021-06-03,2021-06-03,1.6099999999999999,95.33651
2021-06-04,2021-06-04,1.54,95.345795
2021-06-07,2021-06-07,1.55,96.282539
2021-06-08,2021-06-08,1.51,96.903969
2021-06-09,2021-06-09,1.47,97.117287
2021-06-10,2021-06-10,1.42,97.848091
2021-06-11,2021-06-11,1.44,97.363365
2021-06-14,2021-06-14,1.48,97.792175
2021-06-15,2021-06-15,1.48,96.766785
2021-06-16,2021-06-16,1.53,95.899895
2021-06-17,2021-06-17,1.48,96.049026
2021-06-18,2021-06-18,1.4,94.529617
2021-06-21,2021-06-21,1.45,96.449867
2021-06-22,2021-06-22,1.44,95.983788
2021-06-23,2021-06-23,1.45,95.732101
2021-06-24,2021-06-24,1.44,95.415169
2021-06-25,2021-06-25,1.48,96.226151
2021-06-28,2021-06-28,1.44,95.843971
2021-06-29,2021-06-29,1.45,95.564308
2021-06-30,2021-06-30,1.4,95.023659
2021-07-01,2021-07-01,1.43,95.396523
2021-07-02,2021-07-02,1.39,95.71347
2021-07-06,2021-07-06,1.32,96.440552
2021-07-07,2021-07-07,1.28,96.794754
2021-07-08,2021-07-08,1.24,96.832031
2021-07-09,2021-07-09,1.31,98.248917
2021-07-12,2021-07-12,1.3299999999999998,98.966682
2021-07-13,2021-07-13,1.3699999999999999,97.540489
2021-07-14,2021-07-14,1.31,98.332802
2021-07-15,2021-07-15,1.26,98.584488
2021-07-16,2021-07-16,1.26,98.603142
2021-07-19,2021-07-19,1.14,96.878647
2021-07-20,2021-07-20,1.18,99.059883
2021-07-21,2021-07-21,1.25,98.901421
2021-07-22,2021-07-22,1.22,98.165024
2021-07-23,2021-07-23,1.25,99.041237
2021-07-26,2021-07-26,1.24,98.975998
2021-07-27,2021-07-27,1.2,99.703079
2021-07-28,2021-07-28,1.21,99.227676
2021-07-29,2021-07-29,1.22,99.227676
2021-07-30,2021-07-30,1.18,99.479355
2021-08-02,2021-08-02,1.15,99.255646
2021-08-03,2021-08-03,1.14,99.451401
2021-08-04,2021-08-04,1.14,99.059883
2021-08-05,2021-08-05,1.18,100.057274
2021-08-06,2021-08-06,1.25,99.814949
2021-08-09,2021-08-09,1.27,99.274292
2021-08-10,2021-08-10,1.31,98.276886
2021-08-11,2021-08-11,1.3,98.836166
2021-08-12,2021-08-12,1.3,99.218376
2021-08-13,2021-08-13,1.23,99.78698
