date,open,high,low,close,volume,dividend,stock_splits,ticker,fund_name,sector,USRECD_20250829,T10Y3M,spline,lagged_recession_periods,periods
2009-02-09,6.42,6.42,6.14,6.34,1948200,0,0,IHI,iShares U.S. Medical Devices ETF,Healthcare,1,2.75,3.08111809675519,1,
2009-02-09,16.86,16.86,15.85,16.19,856200,0,0,IXJ,iShares Global Healthcare ETF,Healthcare,1,2.75,3.08111809675519,1,
2009-02-09,36.91,36.92,35.45,36.22,557700,0,0,VHT,Vanguard Health Care Index Fund ETF,Healthcare,1,2.75,3.08111809675519,1,
2009-02-10,,,,,,,,,,,1,2.59,3.08596984026484,1,
2009-02-11,,,,,,,,,,,1,2.48,3.09078506373307,1,
2009-02-12,,,,,,,,,,,1,2.46,3.09556386007066,1,
2009-02-13,,,,,,,,,,,1,2.6,3.10030632218839,1,
2009-02-17,,,,,,,,,,,1,2.32,3.10501254299704,1,
2009-02-18,,,,,,,,,,,1,2.43,3.1096826154074,1,
2009-02-19,,,,,,,,,,,1,2.55,3.11431663233024,1,
2009-02-20,,,,,,,,,,,1,2.5,3.11891468667635,1,
2009-02-23,6.17,6.17,5.43,5.43,3183000,0,0,IHI,iShares U.S. Medical Devices ETF,Healthcare,1,2.48,3.12347687135651,1,
2009-02-23,15.83,15.83,13.74,13.74,2636800,0,0,IXJ,iShares Global Healthcare ETF,Healthcare,1,2.48,3.12347687135651,1,
2009-02-23,14.35,14.35,13.08,13.19,53900,0,0,FXH,First Trust Health Care AlphaDEX Fund,Healthcare,1,2.48,3.12347687135651,1,
2009-02-23,22.69,23.05,20.14,20.23,27137700,0,0,IBB,iShares Biotechnology ETF,Healthcare,1,2.48,3.12347687135651,1,
2009-02-23,34.96,35.04,31.05,31.06,795700,0,0,VHT,Vanguard Health Care Index Fund ETF,Healthcare,1,2.48,3.12347687135651,1,
2009-02-23,8.27,8.32,7.36,7.38,11273500,0,0,IYH,iShares U.S. Healthcare ETF,Healthcare,1,2.48,3.12347687135651,1,
2009-02-23,3.78,3.78,3.37,3.37,267000,0,0,RSPH,Invesco S&P 500 Equal Weight Health Care ETF,Healthcare,1,2.48,3.12347687135651,1,
2009-02-23,16.56,16.75,14.86,14.86,5027100,0,0,XBI,SPDR S&P Biotech ETF,Healthcare,1,2.48,3.12347687135651,1,
2009-02-23,19.32,19.53,17.18,17.22,38062900,0,0,XLV,Health Care Select Sector SPDR Fund,Healthcare,1,2.48,3.12347687135651,1,
2009-02-24,,,,,,,,,,,1,2.48,3.1280032792815,1,
2009-02-25,,,,,,,,,,,1,2.65,3.1324940033621,1,
2009-02-26,,,,,,,,,,,1,2.71,3.1369491365091,1,
2009-02-27,,,,,,,,,,,1,2.76,3.14136877163327,1,
2009-03-02,14.64,14.81,13.83,14.13,6659400,0,0,XBI,SPDR S&P Biotech ETF,Healthcare,1,2.63,3.1457530016454,1,
2009-03-02,17.73,17.73,16.2,16.7,40306900,0,0,XLV,Health Care Select Sector SPDR Fund,Healthcare,1,2.63,3.1457530016454,1,
2009-03-02,30.49,30.81,29.29,29.86,738000,0,0,VHT,Vanguard Health Care Index Fund ETF,Healthcare,1,2.63,3.1457530016454,1,
2009-03-02,5.31,5.31,4.9,4.99,7036800,0,0,IHI,iShares U.S. Medical Devices ETF,Healthcare,1,2.63,3.1457530016454,1,
2009-03-02,13.61,13.87,13.18,13.4,884400,0,0,IXJ,iShares Global Healthcare ETF,Healthcare,1,2.63,3.1457530016454,1,
2009-03-02,12.5,12.64,11.96,12.06,70800,0,0,FXH,First Trust Health Care AlphaDEX Fund,Healthcare,1,2.63,3.1457530016454,1,
2009-03-02,19.81,20.04,18.86,19.17,44013300,0,0,IBB,iShares Biotechnology ETF,Healthcare,1,2.63,3.1457530016454,1,
2009-03-02,7.15,7.31,6.95,7.12,7670000,0,0,IYH,iShares U.S. Healthcare ETF,Healthcare,1,2.63,3.1457530016454,1,
2009-03-02,3.33,3.33,3.09,3.16,405000,0,0,RSPH,Invesco S&P 500 Equal Weight Health Care ETF,Healthcare,1,2.63,3.1457530016454,1,
2009-03-03,,,,,,,,,,,1,2.66,3.15010191945627,1,
2009-03-04,,,,,,,,,,,1,2.75,3.15441561797666,1,
2009-03-05,,,,,,,,,,,1,2.63,3.15869419011735,1,
2009-03-06,,,,,,,,,,,1,2.62,3.16293772878913,1,
2009-03-09,7.01,7.81,6.98,7.76,2528000,0,0,IYH,iShares U.S. Healthcare ETF,Healthcare,1,2.66,3.16714632690277,1,
2009-03-09,3.15,3.76,3.11,3.44,189000,0,0,RSPH,Invesco S&P 500 Equal Weight Health Care ETF,Healthcare,1,2.66,3.16714632690277,1,
2009-03-09,4.9,5.51,4.88,5.5,2008200,0,0,IHI,iShares U.S. Medical Devices ETF,Healthcare,1,2.66,3.16714632690277,1,
2009-03-09,13.4,14.52,13.17,14.46,778200,0,0,IXJ,iShares Global Healthcare ETF,Healthcare,1,2.66,3.16714632690277,1,
2009-03-09,13.85,15.6,13.85,15.52,4955700,0,0,XBI,SPDR S&P Biotech ETF,Healthcare,1,2.66,3.16714632690277,1,
2009-03-09,16.49,18.19,16.26,18.08,46276100,0,0,XLV,Health Care Select Sector SPDR Fund,Healthcare,1,2.66,3.16714632690277,1,
2009-03-09,29.59,32.78,29.37,32.57,674400,0,0,VHT,Vanguard Health Care Index Fund ETF,Healthcare,1,2.66,3.16714632690277,1,
2009-03-09,12.09,13.24,12,13.23,48500,0,0,FXH,First Trust Health Care AlphaDEX Fund,Healthcare,1,2.66,3.16714632690277,1,
2009-03-09,18.95,20.98,18.87,20.85,29369100,0,0,IBB,iShares Biotechnology ETF,Healthcare,1,2.66,3.16714632690277,1,
2009-03-10,,,,,,,,,,,1,2.75,3.17132007736906,1,
2009-03-11,,,,,,,,,,,1,2.72,3.17545907309878,1,
2009-03-12,,,,,,,,,,,1,2.67,3.17956340700271,1,
2009-03-13,,,,,,,,,,,1,2.69,3.18363317199164,1,
2009-03-16,13.82,13.85,13,13.11,57200,0,0,FXH,First Trust Health Care AlphaDEX Fund,Healthcare,1,2.73,3.18766846097633,1,
2009-03-16,21.01,21.41,20.37,20.48,25853400,0,0,IBB,iShares Biotechnology ETF,Healthcare,1,2.73,3.18766846097633,1,
2009-03-16,15.58,16.06,15.01,15.01,3581700,0.05,0,XBI,SPDR S&P Biotech ETF,Healthcare,1,2.73,3.18766846097633,1,
2009-03-16,18.24,18.53,17.58,17.64,32417200,0.146,0,XLV,Health Care Select Sector SPDR Fund,Healthcare,1,2.73,3.18766846097633,1,
2009-03-16,7.85,7.96,7.57,7.61,2611500,0,0,IYH,iShares U.S. Healthcare ETF,Healthcare,1,2.73,3.18766846097633,1,
2009-03-16,3.48,3.58,3.37,3.4,179000,0.0051,0,RSPH,Invesco S&P 500 Equal Weight Health Care ETF,Healthcare,1,2.73,3.18766846097633,1,
2009-03-16,5.55,5.67,5.34,5.37,3810000,0,0,IHI,iShares U.S. Medical Devices ETF,Healthcare,1,2.73,3.18766846097633,1,
2009-03-16,14.55,14.98,14.3,14.39,536400,0,0,IXJ,iShares Global Healthcare ETF,Healthcare,1,2.73,3.18766846097633,1,
2009-03-16,32.9,33.45,31.85,32.14,417700,0,0,VHT,Vanguard Health Care Index Fund ETF,Healthcare,1,2.73,3.18766846097633,1,
2009-03-17,,,,,,,,,,,1,2.78,3.19166936686759,1,
2009-03-18,,,,,,,,,,,1,2.29,3.19563598257618,1,
2009-03-19,,,,,,,,,,,1,2.4,3.19956840101289,1,
2009-03-20,,,,,,,,,,,1,2.42,3.2034667150885,1,
2009-03-23,32.75,33.63,32.37,33.17,929200,0,0,VHT,Vanguard Health Care Index Fund ETF,Healthcare,1,2.46,3.2073310177138,1,
2009-03-23,7.77,7.94,7.68,7.85,2731500,0.0538,0,IYH,iShares U.S. Healthcare ETF,Healthcare,1,2.46,3.2073310177138,1,
2009-03-23,3.86,3.86,3.42,3.56,331000,0,0,RSPH,Invesco S&P 500 Equal Weight Health Care ETF,Healthcare,1,2.46,3.2073310177138,1,
2009-03-23,13.36,13.81,13.14,13.68,69100,0,0,FXH,First Trust Health Care AlphaDEX Fund,Healthcare,1,2.46,3.2073310177138,1,
2009-03-23,20.94,21.93,20.71,21.52,20388900,0,0,IBB,iShares Biotechnology ETF,Healthcare,1,2.46,3.2073310177138,1,
2009-03-23,15.43,16.3,15.12,15.83,3798600,0,0,XBI,SPDR S&P Biotech ETF,Healthcare,1,2.46,3.2073310177138,1,
2009-03-23,18.08,18.56,17.9,18.29,26921800,0,0,XLV,Health Care Select Sector SPDR Fund,Healthcare,1,2.46,3.2073310177138,1,
2009-03-23,5.52,5.84,5.43,5.76,3772200,0,0,IHI,iShares U.S. Medical Devices ETF,Healthcare,1,2.46,3.2073310177138,1,
2009-03-23,14.73,15.08,14.51,14.76,452800,0,0,IXJ,iShares Global Healthcare ETF,Healthcare,1,2.46,3.2073310177138,1,
2009-03-24,,,,,,,,,,,1,2.47,3.21116140179955,1,
2009-03-25,,,,,,,,,,,1,2.62,3.21495796025656,1,
2009-03-26,,,,,,,,,,,1,2.61,3.21872078599559,1,
2009-03-27,,,,,,,,,,,1,2.63,3.22244997192743,1,
2009-03-30,5.73,5.88,5.53,5.72,1363200,0,0,IHI,iShares U.S. Medical Devices ETF,Healthcare,1,2.54,3.22614561096287,1,
2009-03-30,14.52,15.15,14.5,14.68,775200,0,0,IXJ,iShares Global Healthcare ETF,Healthcare,1,2.54,3.22614561096287,1,
2009-03-30,13.43,14.01,13.25,13.68,35400,0,0,FXH,First Trust Health Care AlphaDEX Fund,Healthcare,1,2.54,3.22614561096287,1,
2009-03-30,21.16,21.64,20.43,20.87,22408800,0,0,IBB,iShares Biotechnology ETF,Healthcare,1,2.54,3.22614561096287,1,
2009-03-30,33.15,33.67,32.22,32.62,373000,0,0,VHT,Vanguard Health Care Index Fund ETF,Healthcare,1,2.54,3.22614561096287,1,
2009-03-30,7.84,8,7.66,7.77,3353500,0,0,IYH,iShares U.S. Healthcare ETF,Healthcare,1,2.54,3.22614561096287,1,
2009-03-30,3.36,3.65,3.36,3.54,1507000,0,0,RSPH,Invesco S&P 500 Equal Weight Health Care ETF,Healthcare,1,2.54,3.22614561096287,1,
2009-03-30,15.55,15.76,14.84,15.05,4682400,0,0,XBI,SPDR S&P Biotech ETF,Healthcare,1,2.54,3.22614561096287,1,
2009-03-30,18.1,18.62,17.82,18.02,37318900,0,0,XLV,Health Care Select Sector SPDR Fund,Healthcare,1,2.54,3.22614561096287,1,
2009-03-31,,,,,,,,,,,1,2.5,3.22980779601267,1,
2009-04-01,,,,,,,,,,,1,2.46,3.23343661998763,1,
2009-04-02,,,,,,,,,,,1,2.54,3.23703217579853,1,
2009-04-03,,,,,,,,,,,1,2.7,3.24059455635615,1,
2009-04-06,14.9,15.14,14.44,14.94,4521300,0,0,XBI,SPDR S&P Biotech ETF,Healthcare,1,2.75,3.24412385457126,1,
2009-04-06,17.87,18.46,17.83,18.19,20071600,0,0,XLV,Health Care Select Sector SPDR Fund,Healthcare,1,2.75,3.24412385457126,1,
2009-04-06,32.53,33.32,32.22,33.08,293900,0,0,VHT,Vanguard Health Care Index Fund ETF,Healthcare,1,2.75,3.24412385457126,1,
2009-04-06,5.69,5.99,5.65,5.97,880800,0,0,IHI,iShares U.S. Medical Devices ETF,Healthcare,1,2.75,3.24412385457126,1,
2009-04-06,14.79,14.83,14.03,14.71,561200,0,0,IXJ,iShares Global Healthcare ETF,Healthcare,1,2.75,3.24412385457126,1,
2009-04-06,13.6,14.05,13.43,13.96,18200,0,0,FXH,First Trust Health Care AlphaDEX Fund,Healthcare,1,2.75,3.24412385457126,1,
2009-04-06,20.68,21.31,20.49,21.24,11704200,0,0,IBB,iShares Biotechnology ETF,Healthcare,1,2.75,3.24412385457126,1,
2009-04-06,7.73,7.95,7.65,7.82,3875000,0,0,IYH,iShares U.S. Healthcare ETF,Healthcare,1,2.75,3.24412385457126,1,
2009-04-06,3.52,3.65,3.5,3.65,168000,0,0,RSPH,Invesco S&P 500 Equal Weight Health Care ETF,Healthcare,1,2.75,3.24412385457126,1,
2009-04-07,,,,,,,,,,,1,2.73,3.24762016335466,1,
2009-04-08,,,,,,,,,,,1,2.68,3.25108357561712,1,
2009-04-09,,,,,,,,,,,1,2.78,3.25451418426942,1,
2009-04-13,7.84,8.03,7.8,8,3546000,0,0,IYH,iShares U.S. Healthcare ETF,Healthcare,1,2.7,3.25791208222235,1,
2009-04-13,3.67,4.06,3.65,3.79,2368000,0,0,RSPH,Invesco S&P 500 Equal Weight Health Care ETF,Healthcare,1,2.7,3.25791208222235,1,
2009-04-13,6.01,6.21,5.92,6.18,2948400,0,0,IHI,iShares U.S. Medical Devices ETF,Healthcare,1,2.7,3.25791208222235,1,
2009-04-13,14.54,15.11,14.54,15,955800,0,0,IXJ,iShares Global Healthcare ETF,Healthcare,1,2.7,3.25791208222235,1,
2009-04-13,14.91,15.08,14.33,14.57,4296000,0,0,XBI,SPDR S&P Biotech ETF,Healthcare,1,2.7,3.25791208222235,1,
2009-04-13,18.17,18.73,18.09,18.65,18757200,0,0,XLV,Health Care Select Sector SPDR Fund,Healthcare,1,2.7,3.25791208222235,1,
2009-04-13,32.99,33.92,32.84,33.79,499300,0,0,VHT,Vanguard Health Care Index Fund ETF,Healthcare,1,2.7,3.25791208222235,1,
2009-04-13,15.06,15.06,13.59,14.4,34600,0,0,FXH,First Trust Health Care AlphaDEX Fund,Healthcare,1,2.7,3.25791208222235,1,
2009-04-13,21.17,21.3,20.43,20.89,22281900,0,0,IBB,iShares Biotechnology ETF,Healthcare,1,2.7,3.25791208222235,1,
2009-04-14,,,,,,,,,,,1,2.63,3.26127736238669,1,
2009-04-15,,,,,,,,,,,1,2.67,3.26461011767322,1,
2009-04-16,,,,,,,,,,,1,2.73,3.26791044099272,1,
2009-04-17,,,,,,,,,,,1,2.84,3.27117842525597,1,
2009-04-20,13.5,14.32,13.5,14.02,65700,0,0,FXH,First Trust Health Care AlphaDEX Fund,Healthcare,1,2.74,3.27441416337376,1,
2009-04-20,20.59,20.82,20.03,20.7,16570500,0,0,IBB,iShares Biotechnology ETF,Healthcare,1,2.74,3.27441416337376,1,
2009-04-20,14.39,14.49,13.9,14.37,5054100,0,0,XBI,SPDR S&P Biotech ETF,Healthcare,1,2.74,3.27441416337376,1,
2009-04-20,18.35,18.64,17.56,17.91,26376200,0,0,XLV,Health Care Select Sector SPDR Fund,Healthcare,1,2.74,3.27441416337376,1,
2009-04-20,7.89,7.99,7.55,7.7,3473000,0,0,IYH,iShares U.S. Healthcare ETF,Healthcare,1,2.74,3.27441416337376,1,
2009-04-20,3.72,4.09,3.59,3.69,378000,0,0,RSPH,Invesco S&P 500 Equal Weight Health Care ETF,Healthcare,1,2.74,3.27441416337376,1,
2009-04-20,6.05,6.15,5.79,5.96,1759200,0,0,IHI,iShares U.S. Medical Devices ETF,Healthcare,1,2.74,3.27441416337376,1,
2009-04-20,15.14,15.14,14.21,14.57,291800,0,0,IXJ,iShares Global Healthcare ETF,Healthcare,1,2.74,3.27441416337376,1,
2009-04-20,33.23,33.69,31.86,32.54,549000,0,0,VHT,Vanguard Health Care Index Fund ETF,Healthcare,1,2.74,3.27441416337376,1,
2009-04-21,,,,,,,,,,,1,2.79,3.27761774825686,1,
2009-04-22,,,,,,,,,,,1,2.84,3.28078927281606,1,
2009-04-23,,,,,,,,,,,1,2.86,3.28392882996214,1,
2009-04-24,,,,,,,,,,,1,2.93,3.28703651260589,1,
2009-04-27,32.59,33.72,32.59,33.09,596700,0,0,VHT,Vanguard Health Care Index Fund ETF,Healthcare,1,2.82,3.29011241365807,1,
2009-04-27,7.74,7.96,7.74,7.82,5905000,0,0,IYH,iShares U.S. Healthcare ETF,Healthcare,1,2.82,3.29011241365807,1,
2009-04-27,3.81,3.84,3.71,3.76,386000,0,0,RSPH,Invesco S&P 500 Equal Weight Health Care ETF,Healthcare,1,2.82,3.29011241365807,1,
2009-04-27,14.26,14.91,14.26,14.58,81300,0,0,FXH,First Trust Health Care AlphaDEX Fund,Healthcare,1,2.82,3.29011241365807,1,
2009-04-27,20.85,21.76,20.65,20.73,15648300,0,0,IBB,iShares Biotechnology ETF,Healthcare,1,2.82,3.29011241365807,1,
2009-04-27,14.42,15.08,14.35,14.5,4813500,0,0,XBI,SPDR S&P Biotech ETF,Healthcare,1,2.82,3.29011241365807,1,
2009-04-27,18.1,18.48,17.99,18.2,25876100,0,0,XLV,Health Care Select Sector SPDR Fund,Healthcare,1,2.82,3.29011241365807,1,
2009-04-27,5.92,6.3,5.92,6.17,864000,0,0,IHI,iShares U.S. Medical Devices ETF,Healthcare,1,2.82,3.29011241365807,1,
2009-04-27,14.76,15.14,14.66,14.79,1831400,0,0,IXJ,iShares Global Healthcare ETF,Healthcare,1,2.82,3.29011241365807,1,
2009-04-28,,,,,,,,,,,1,2.92,3.29315662602948,1,
2009-04-29,,,,,,,,,,,1,3.01,3.2961692426309,1,
2009-04-30,,,,,,,,,,,1,3.02,3.29915035637311,1,
2009-05-01,,,,,,,,,,,1,3.05,3.30210006016688,1,
2009-05-04,6.25,6.61,6.16,6.56,1587000,0,0,IHI,iShares U.S. Medical Devices ETF,Healthcare,1,3,3.30501844692301,1,
2009-05-04,15.04,15.61,14.89,15.55,593800,0,0,IXJ,iShares Global Healthcare ETF,Healthcare,1,3,3.30501844692301,1,
2009-05-04,14.72,15.66,14.65,15.5,25000,0,0,FXH,First Trust Health Care AlphaDEX Fund,Healthcare,1,3,3.30501844692301,1,
2009-05-04,20.85,21.29,20.43,21.07,15745800,0,0,IBB,iShares Biotechnology ETF,Healthcare,1,3,3.30501844692301,1,
2009-05-04,33.08,35.12,33.08,34.9,837800,0,0,VHT,Vanguard Health Care Index Fund ETF,Healthcare,1,3,3.30501844692301,1,
2009-05-04,7.85,8.3,7.84,8.25,6181000,0,0,IYH,iShares U.S. Healthcare ETF,Healthcare,1,3,3.30501844692301,1,
2009-05-04,3.83,4.16,3.83,4.03,281000,0,0,RSPH,Invesco S&P 500 Equal Weight Health Care ETF,Healthcare,1,3,3.30501844692301,1,
2009-05-04,14.48,15.2,14.46,15.09,5295900,0,0,XBI,SPDR S&P Biotech ETF,Healthcare,1,3,3.30501844692301,1,
2009-05-04,18.22,19.35,18.22,19.29,30168300,0,0,XLV,Health Care Select Sector SPDR Fund,Healthcare,1,3,3.30501844692301,1,
2009-05-05,,,,,,,,,,,1,3.01,3.30790560955227,1,
2009-05-06,,,,,,,,,,,1,2.99,3.31076164096545,1,
2009-05-07,,,,,,,,,,,1,3.11,3.31358663407332,1,
2009-05-08,,,,,,,,,,,1,3.1,3.31638068178667,1,
2009-05-11,14.99,15.38,14.52,14.52,4958100,0,0,XBI,SPDR S&P Biotech ETF,Healthcare,1,2.98,3.31914387701628,1,
2009-05-11,19.14,19.46,18.91,19.09,27040000,0,0,XLV,Health Care Select Sector SPDR Fund,Healthcare,1,2.98,3.31914387701628,1,
2009-05-11,34.41,35.22,34.36,34.47,409100,0,0,VHT,Vanguard Health Care Index Fund ETF,Healthcare,1,2.98,3.31914387701628,1,
2009-05-11,6.41,6.53,6.29,6.34,1944000,0,0,IHI,iShares U.S. Medical Devices ETF,Healthcare,1,2.98,3.31914387701628,1,
2009-05-11,15.37,15.87,15.37,15.45,676600,0,0,IXJ,iShares Global Healthcare ETF,Healthcare,1,2.98,3.31914387701628,1,
2009-05-11,14.89,15.51,14.89,15.04,29300,0,0,FXH,First Trust Health Care AlphaDEX Fund,Healthcare,1,2.98,3.31914387701628,1,
2009-05-11,20.86,21.55,20.81,20.96,13109100,0,0,IBB,iShares Biotechnology ETF,Healthcare,1,2.98,3.31914387701628,1,
2009-05-11,8.14,8.34,8.11,8.18,1719500,0,0,IYH,iShares U.S. Healthcare ETF,Healthcare,1,2.98,3.31914387701628,1,
2009-05-11,4.04,4.04,3.92,3.93,391000,0,0,RSPH,Invesco S&P 500 Equal Weight Health Care ETF,Healthcare,1,2.98,3.31914387701628,1,
2009-05-12,,,,,,,,,,,1,2.98,3.32187631267293,1,
2009-05-13,,,,,,,,,,,1,2.94,3.32457808166741,1,
2009-05-14,,,,,,,,,,,1,2.94,3.32724927691049,1,
2009-05-15,,,,,,,,,,,1,2.97,3.32988999131296,1,
2009-05-18,8.22,8.33,8.08,8.14,2638500,0,0,IYH,iShares U.S. Healthcare ETF,Healthcare,1,3.03,3.33250031778559,1,
2009-05-18,3.93,4.06,3.9,3.96,165000,0,0,RSPH,Invesco S&P 500 Equal Weight Health Care ETF,Healthcare,1,3.03,3.33250031778559,1,
2009-05-18,6.4,6.47,6.21,6.26,2033400,0,0,IHI,iShares U.S. Medical Devices ETF,Healthcare,1,3.03,3.33250031778559,1,
2009-05-18,15.57,15.98,15.48,15.68,710400,0,0,IXJ,iShares Global Healthcare ETF,Healthcare,1,3.03,3.33250031778559,1,
2009-05-18,14.65,15.11,14.43,14.57,4921200,0,0,XBI,SPDR S&P Biotech ETF,Healthcare,1,3.03,3.33250031778559,1,
2009-05-18,19.15,19.44,18.84,19.06,28321800,0,0,XLV,Health Care Select Sector SPDR Fund,Healthcare,1,3.03,3.33250031778559,1,
2009-05-18,34.65,35.23,34.13,34.36,355500,0,0,VHT,Vanguard Health Care Index Fund ETF,Healthcare,1,3.03,3.33250031778559,1,
2009-05-18,15.18,15.71,14.99,15.21,91200,0,0,FXH,First Trust Health Care AlphaDEX Fund,Healthcare,1,3.03,3.33250031778559,1,
2009-05-18,21.08,21.58,20.76,21.01,10764300,0,0,IBB,iShares Biotechnology ETF,Healthcare,1,3.03,3.33250031778559,1,
2009-05-19,,,,,,,,,,,1,3.07,3.33508034923918,1,
2009-05-20,,,,,,,,,,,1,3.01,3.3376301785845,1,
2009-05-21,,,,,,,,,,,1,3.16,3.34014989873233,1,
2009-05-22,,,,,,,,,,,1,3.27,3.34263960259346,1,
2009-05-26,,,,,,,,,,,1,3.32,3.34509938307866,1,
2009-05-27,,,,,,,,,,,1,3.54,3.34752933309872,1,
2009-05-28,,,,,,,,,,,1,3.52,3.34992954556442,1,
2009-05-29,,,,,,,,,,,1,3.33,3.35230011338655,1,
2009-06-01,35.44,36.14,35.01,35.41,273100,0,0,VHT,Vanguard Health Care Index Fund ETF,Healthcare,1,3.58,3.35464112947587,1,
2009-06-01,8.43,8.54,8.28,8.38,2761000,0,0,IYH,iShares U.S. Healthcare ETF,Healthcare,1,3.58,3.35464112947587,1,
2009-06-01,4.11,4.2,4.04,4.08,281000,0,0,RSPH,Invesco S&P 500 Equal Weight Health Care ETF,Healthcare,1,3.58,3.35464112947587,1,
2009-06-01,15.79,16.02,15.48,15.67,30500,0,0,FXH,First Trust Health Care AlphaDEX Fund,Healthcare,1,3.58,3.35464112947587,1,
2009-06-01,21.99,22.87,21.77,22.46,16140900,0,0,IBB,iShares Biotechnology ETF,Healthcare,1,3.58,3.35464112947587,1,
2009-06-01,15.3,15.88,15.1,15.6,6069900,0,0,XBI,SPDR S&P Biotech ETF,Healthcare,1,3.58,3.35464112947587,1,
2009-06-01,19.61,19.85,19.17,19.44,49692000,0,0,XLV,Health Care Select Sector SPDR Fund,Healthcare,1,3.58,3.35464112947587,1,
2009-06-01,6.53,6.82,6.53,6.68,14919600,0,0,IHI,iShares U.S. Medical Devices ETF,Healthcare,1,3.58,3.35464112947587,1,
2009-06-01,16.04,16.29,15.76,15.85,1066000,0,0,IXJ,iShares Global Healthcare ETF,Healthcare,1,3.58,3.35464112947587,1,
2009-06-02,,,,,,,,,,,1,3.51,3.35695268674319,1,
2009-06-03,,,,,,,,,,,1,3.42,3.35923487809927,1,
2009-06-04,,,,,,,,,,,1,3.58,3.3614877964549,1,
2009-06-05,,,,,,,,,,,1,3.63,3.36371153472085,1,
2009-06-08,6.66,6.8,6.54,6.75,1360800,0,0,IHI,iShares U.S. Medical Devices ETF,Healthcare,1,3.72,3.36590618580792,1,
2009-06-08,15.72,16.23,15.58,16.11,423000,0,0,IXJ,iShares Global Healthcare ETF,Healthcare,1,3.72,3.36590618580792,1,
2009-06-08,15.47,15.68,15.29,15.41,41600,0,0,FXH,First Trust Health Care AlphaDEX Fund,Healthcare,1,3.72,3.36590618580792,1,
2009-06-08,22.38,22.72,22,22.59,11564400,0,0,IBB,iShares Biotechnology ETF,Healthcare,1,3.72,3.36590618580792,1,
2009-06-08,35.14,35.6,34.61,35.34,287400,0,0,VHT,Vanguard Health Care Index Fund ETF,Healthcare,1,3.72,3.36590618580792,1,
2009-06-08,8.32,8.41,8.17,8.35,4360500,0,0,IYH,iShares U.S. Healthcare ETF,Healthcare,1,3.72,3.36590618580792,1,
2009-06-08,4.07,4.09,4,4.06,142000,0,0,RSPH,Invesco S&P 500 Equal Weight Health Care ETF,Healthcare,1,3.72,3.36590618580792,1,
2009-06-08,15.54,15.84,15.25,15.76,2172000,0,0,XBI,SPDR S&P Biotech ETF,Healthcare,1,3.72,3.36590618580792,1,
2009-06-08,19.34,19.51,18.92,19.32,41863600,0,0,XLV,Health Care Select Sector SPDR Fund,Healthcare,1,3.72,3.36590618580792,1,
2009-06-09,,,,,,,,,,,1,3.67,3.36807184262689,1,
2009-06-10,,,,,,,,,,,1,3.8,3.37020859808853,1,
2009-06-11,,,,,,,,,,,1,3.69,3.37231654510363,1,
2009-06-12,,,,,,,,,,,1,3.62,3.37439577658296,1,
2009-06-15,15.58,16.18,15.17,15.96,3853500,0,0,XBI,SPDR S&P Biotech ETF,Healthcare,1,3.59,3.37644638543732,1,
2009-06-15,19.12,19.89,18.72,19.66,50726600,0.13,0,XLV,Health Care Select Sector SPDR Fund,Healthcare,1,3.59,3.37644638543732,1,
2009-06-15,35.1,36.49,34.25,36.18,600900,0,0,VHT,Vanguard Health Care Index Fund ETF,Healthcare,1,3.59,3.37644638543732,1,
2009-06-15,6.68,6.88,6.5,6.8,1330200,0,0,IHI,iShares U.S. Medical Devices ETF,Healthcare,1,3.59,3.37644638543732,1,
2009-06-15,15.93,16.51,15.62,16.37,323800,0,0,IXJ,iShares Global Healthcare ETF,Healthcare,1,3.59,3.37644638543732,1,
2009-06-15,15.31,15.99,14.48,15.83,143600,0,0,FXH,First Trust Health Care AlphaDEX Fund,Healthcare,1,3.59,3.37644638543732,1,
2009-06-15,22.4,23.07,21.92,22.86,11820900,0,0,IBB,iShares Biotechnology ETF,Healthcare,1,3.59,3.37644638543732,1,
2009-06-15,8.31,8.62,8.09,8.52,2759000,0,0,IYH,iShares U.S. Healthcare ETF,Healthcare,1,3.59,3.37644638543732,1,
2009-06-15,3.96,4.17,3.94,4.13,386000,0.0041,0,RSPH,Invesco S&P 500 Equal Weight Health Care ETF,Healthcare,1,3.59,3.37644638543732,1,
2009-06-16,,,,,,,,,,,1,3.5,3.37846846457748,1,
2009-06-17,,,,,,,,,,,1,3.51,3.38046210691422,1,
2009-06-18,,,,,,,,,,,1,3.68,3.38242740535833,1,
2009-06-19,,,,,,,,,,,1,3.6,3.38436445282058,1,
2009-06-22,8.45,8.63,8.3,8.6,2578500,0.0462,0,IYH,iShares U.S. Healthcare ETF,Healthcare,1,3.52,3.38627334221177,1,
2009-06-22,4.11,4.2,4.01,4.19,231000,0,0,RSPH,Invesco S&P 500 Equal Weight Health Care ETF,Healthcare,1,3.52,3.38627334221177,1,
2009-06-22,6.76,6.93,6.63,6.91,1923600,0,0,IHI,iShares U.S. Medical Devices ETF,Healthcare,1,3.52,3.38627334221177,1,
2009-06-22,16.02,16.21,15.71,16.07,512400,0.358,0,IXJ,iShares Global Healthcare ETF,Healthcare,1,3.52,3.38627334221177,1,
2009-06-22,15.9,16.48,15.47,16.39,2675400,0,0,XBI,SPDR S&P Biotech ETF,Healthcare,1,3.52,3.38627334221177,1,
