,Date,USRECD_20250829,T10Y3M,spline,lagged_recession_periods,periods
0,1990-01-02,0,0.11,0.1241220176346531,0,
1,1990-01-03,0,0.1,0.12981147842719679,0,
2,1990-01-04,0,0.14,0.1355070046091054,0,
3,1990-01-05,0,0.2,0.14120855713235542,0,
4,1990-01-08,0,0.22,0.14691609694892363,0,
5,1990-01-09,0,0.21,0.15262958501078658,0,
6,1990-01-10,0,0.27,0.15834898226992095,0,
7,1990-01-11,0,0.23,0.1640742496783035,0,
8,1990-01-12,0,0.35,0.1698053481879107,0,
9,1990-01-16,0,0.3,0.17554223875071936,0,
10,1990-01-17,0,0.21,0.18128488231870596,0,
11,1990-01-18,0,0.28,0.18703323984384732,0,
12,1990-01-19,0,0.25,0.19278727227812006,0,
13,1990-01-22,0,0.27,0.1985469405735007,0,
14,1990-01-23,0,0.33,0.20431220568196612,0,
15,1990-01-24,0,0.45,0.21008302855549266,0,
16,1990-01-25,0,0.46,0.21585937014605727,0,
17,1990-01-26,0,0.56,0.2216411914056364,0,
18,1990-01-29,0,0.5,0.22742845328620673,0,
19,1990-01-30,0,0.5,0.23322111673974513,0,
20,1990-01-31,0,0.42,0.2390191427182279,0,
21,1990-02-01,0,0.4,0.24482249217363197,0,
22,1990-02-02,0,0.42,0.2506311260579338,0,
23,1990-02-05,0,0.44,0.25644500532311015,0,
24,1990-02-06,0,0.48,0.2622640909211378,0,
25,1990-02-07,0,0.43,0.26808834380399305,0,
26,1990-02-08,0,0.41,0.2739177249236529,0,
27,1990-02-09,0,0.29,0.2797521952320937,0,
28,1990-02-12,0,0.41,0.2855917156812923,0,
29,1990-02-13,0,0.5,0.2914362472232254,0,
30,1990-02-14,0,0.48,0.2972857508098694,0,
31,1990-02-15,0,0.46,0.3031401873932012,0,
32,1990-02-16,0,0.47,0.3089995179251973,0,
33,1990-02-20,0,0.55,0.3148637033578345,0,
34,1990-02-21,0,0.6,0.3207327046430892,0,
35,1990-02-22,0,0.54,0.32660648273293824,0,
36,1990-02-23,0,0.59,0.33248499857935837,0,
37,1990-02-26,0,0.49,0.338368213134326,0,
38,1990-02-27,0,0.41,0.34425608734981783,0,
39,1990-02-28,0,0.47,0.3501485821778106,0,
40,1990-03-01,0,0.5,0.3560456585702809,0,
41,1990-03-02,0,0.51,0.36194727747920563,0,
42,1990-03-05,0,0.56,0.36785339985656096,0,
43,1990-03-06,0,0.41,0.37376398665432375,0,
44,1990-03-07,0,0.4,0.3796789988244709,0,
45,1990-03-08,0,0.39,0.3855983973189788,0,
46,1990-03-09,0,0.39,0.3915221430898242,0,
47,1990-03-12,0,0.37,0.3974501970889836,0,
48,1990-03-13,0,0.47,0.4033825202684338,0,
49,1990-03-14,0,0.41,0.40931907358015146,0,
50,1990-03-15,0,0.44,0.4152598179761132,0,
51,1990-03-16,0,0.4,0.42120471440829554,0,
52,1990-03-19,0,0.36,0.42715372382867534,0,
53,1990-03-20,0,0.28,0.43310680718922906,0,
54,1990-03-21,0,0.32,0.43906392544193357,0,
55,1990-03-22,0,0.35,0.44502503953876527,0,
56,1990-03-23,0,0.36,0.450990110431701,0,
57,1990-03-26,0,0.37,0.45695909907271726,0,
58,1990-03-27,0,0.34,0.46293196641379086,0,
59,1990-03-28,0,0.39,0.4689086734068984,0,
60,1990-03-29,0,0.5,0.47488918100401645,0,
61,1990-03-30,0,0.58,0.4808734501571218,0,
62,1990-04-02,0,0.59,0.48686144181819097,0,
63,1990-04-03,0,0.54,0.49285311693920053,0,
64,1990-04-04,0,0.54,0.4988484364721275,0,
65,1990-04-05,0,0.55,0.504847361368948,0,
66,1990-04-06,0,0.54,0.5108498525816393,0,
67,1990-04-09,0,0.5,0.5168558710621775,0,
68,1990-04-10,0,0.54,0.5228653777625395,0,
69,1990-04-11,0,0.6,0.5288783336347019,0,
70,1990-04-12,0,0.62,0.5348946996306415,0,
71,1990-04-16,0,0.67,0.5409144367023346,0,
72,1990-04-17,0,0.74,0.5469375058017583,0,
73,1990-04-18,0,0.77,0.5529638678808889,0,
74,1990-04-19,0,0.8,0.5589934838917033,0,
75,1990-04-20,0,0.99,0.5650263147861778,0,
76,1990-04-23,0,0.98,0.5710623215162893,0,
77,1990-04-24,0,0.97,0.5771014650340147,0,
78,1990-04-25,0,0.94,0.5831437062913302,0,
79,1990-04-26,0,0.98,0.5891890062402125,0,
80,1990-04-27,0,1.0,0.5952373258326386,0,
81,1990-04-30,0,0.96,0.6012886260205847,0,
82,1990-05-01,0,0.89,0.607342867756028,0,
83,1990-05-02,0,0.92,0.6134000119909446,0,
84,1990-05-03,0,0.88,0.6194600196773113,0,
85,1990-05-04,0,0.82,0.625522851767105,0,
86,1990-05-07,0,0.77,0.631588469212302,0,
87,1990-05-08,0,0.77,0.6376568329648795,0,
88,1990-05-09,0,0.87,0.6437279039768137,0,
89,1990-05-10,0,0.85,0.6498016432000809,0,
90,1990-05-11,0,0.76,0.6558780115866587,0,
91,1990-05-14,0,0.71,0.6619569700885227,0,
92,1990-05-15,0,0.74,0.6680384796576505,0,
93,1990-05-16,0,0.75,0.6741225012460185,0,
94,1990-05-17,0,0.75,0.6802089958056025,0,
95,1990-05-18,0,0.74,0.6862979242883803,0,
96,1990-05-21,0,0.72,0.6923892476463281,0,
97,1990-05-22,0,0.66,0.6984829268314223,0,
98,1990-05-23,0,0.69,0.70457892279564,0,
99,1990-05-24,0,0.68,0.7106771964909576,0,
100,1990-05-25,0,0.67,0.7167777088693517,0,
101,1990-05-29,0,0.64,0.7228804208827992,0,
102,1990-05-30,0,0.58,0.7289852934832762,0,
103,1990-05-31,0,0.58,0.7350922876227601,0,
104,1990-06-01,0,0.49,0.7412013642532271,0,
105,1990-06-04,0,0.47,0.7473124843266541,0,
106,1990-06-05,0,0.51,0.7534256087950174,0,
107,1990-06-06,0,0.5,0.7595406986102938,0,
108,1990-06-07,0,0.5,0.7656577147244601,0,
109,1990-06-08,0,0.5,0.7717766180894928,0,
110,1990-06-11,0,0.49,0.7778973696573683,0,
111,1990-06-12,0,0.49,0.7840199303800641,0,
112,1990-06-13,0,0.47,0.7901442612095562,0,
113,1990-06-14,0,0.46,0.7962703230978212,0,
114,1990-06-15,0,0.51,0.8023980769968359,0,
115,1990-06-18,0,0.57,0.8085274838585769,0,
116,1990-06-19,0,0.5,0.8146585046350208,0,
117,1990-06-20,0,0.52,0.8207911002781447,0,
118,1990-06-21,0,0.49,0.8269252317399244,0,
119,1990-06-22,0,0.47,0.8330608599723376,0,
120,1990-06-25,0,0.52,0.8391979459273599,0,
121,1990-06-26,0,0.49,0.8453364505569686,0,
122,1990-06-27,0,0.46,0.8514763348131403,0,
123,1990-06-28,0,0.47,0.8576175596478516,0,
124,1990-06-29,0,0.42,0.863760086013079,0,
125,1990-07-02,0,0.42,0.8699038748607992,0,
126,1990-07-03,0,0.44,0.8760488871429888,0,
127,1990-07-05,0,0.5,0.8821950838116248,0,
128,1990-07-06,0,0.5,0.8883424258186835,0,
129,1990-07-09,0,0.5,0.8944908741161417,0,
130,1990-07-10,0,0.5,0.9006403896559763,0,
131,1990-07-11,0,0.51,0.9067909333901629,0,
132,1990-07-12,0,0.55,0.9129424662706798,0,
133,1990-07-13,0,0.59,0.9190949492495021,0,
134,1990-07-16,0,0.57,0.9252483432786069,0,
135,1990-07-17,0,0.56,0.9314026093099718,0,
136,1990-07-18,0,0.7,0.9375577082955721,0,
137,1990-07-19,0,0.71,0.9437136011873853,0,
138,1990-07-20,0,0.69,0.9498702489373879,0,
139,1990-07-23,0,0.75,0.9560276124975563,0,
140,1990-07-24,0,0.74,0.9621856528198673,0,
141,1990-07-25,0,0.68,0.9683443308562977,0,
142,1990-07-26,0,0.66,0.974503607558824,0,
143,1990-07-27,0,0.65,0.980663443879423,0,
144,1990-07-30,0,0.59,0.9868238007700708,0,
145,1990-07-31,0,0.61,0.9929846391827446,0,
146,1990-08-01,1,0.61,0.9991459200694212,0,beg
147,1990-08-02,1,0.73,1.0053076043820766,1,
148,1990-08-03,1,0.91,1.011469653072688,1,
149,1990-08-06,1,1.17,1.0176320270932318,1,
150,1990-08-07,1,1.16,1.0237946873956847,1,
151,1990-08-08,1,1.14,1.0299575949320237,1,
152,1990-08-09,1,1.0,1.0361207106542247,1,
153,1990-08-10,1,1.04,1.0422839955142644,1,
154,1990-08-13,1,1.05,1.0484474104641208,1,
155,1990-08-14,1,0.98,1.054610916455769,1,
156,1990-08-15,1,0.94,1.0607744744411862,1,
157,1990-08-16,1,1.02,1.0669380453723496,1,
158,1990-08-17,1,1.08,1.0731015902012344,1,
159,1990-08-20,1,1.04,1.0792650698798187,1,
160,1990-08-21,1,1.0,1.0854284453600789,1,
161,1990-08-22,1,1.06,1.091591677593991,1,
162,1990-08-23,1,1.21,1.097754727533532,1,
163,1990-08-24,1,1.31,1.1039175561306782,1,
164,1990-08-27,1,1.12,1.1100801243374072,1,
165,1990-08-28,1,1.2,1.1162423931056948,1,
166,1990-08-29,1,1.12,1.1224043233875183,1,
167,1990-08-30,1,1.15,1.1285658761348538,1,
168,1990-08-31,1,1.22,1.1347270122996778,1,
169,1990-09-04,1,1.26,1.1408876928339675,1,
170,1990-09-05,1,1.24,1.1470478786896996,1,
171,1990-09-06,1,1.21,1.15320753081885,1,
172,1990-09-07,1,1.18,1.1593666101733962,1,
173,1990-09-10,1,1.17,1.1655250777053139,1,
174,1990-09-11,1,1.16,1.171682894366581,1,
175,1990-09-12,1,1.21,1.177840021109173,1,
176,1990-09-13,1,1.23,1.1839964188850676,1,
177,1990-09-14,1,1.27,1.1901520486462405,1,
178,1990-09-17,1,1.29,1.1963068713446685,1,
179,1990-09-18,1,1.29,1.2024608479323287,1,
180,1990-09-19,1,1.24,1.2086139393611979,1,
181,1990-09-20,1,1.28,1.214766106583252,1,
182,1990-09-21,1,1.39,1.2209173105504678,1,
183,1990-09-24,1,1.4,1.2270675122148222,1,
184,1990-09-25,1,1.42,1.2332166725282923,1,
185,1990-09-26,1,1.42,1.239364752442854,1,
186,1990-09-27,1,1.44,1.2455117129104845,1,
187,1990-09-28,1,1.45,1.25165751488316,1,
188,1990-10-01,1,1.34,1.2578021193128575,1,
189,1990-10-02,1,1.27,1.263945487151553,1,
190,1990-10-03,1,1.33,1.2700875793512236,1,
191,1990-10-04,1,1.3,1.2762283568638468,1,
192,1990-10-05,1,1.38,1.2823677806413982,1,
193,1990-10-09,1,1.42,1.2885058116358539,1,
194,1990-10-10,1,1.45,1.294642410799192,1,
195,1990-10-11,1,1.57,1.300777539083388,1,
196,1990-10-12,1,1.46,1.30691115744042,1,
197,1990-10-15,1,1.4,1.313043226822263,1,
198,1990-10-16,1,1.39,1.319173708180894,1,
199,1990-10-17,1,1.31,1.3253025624682904,1,
200,1990-10-18,1,1.22,1.3314297506364285,1,
201,1990-10-19,1,1.13,1.3375552336372851,1,
202,1990-10-22,1,1.16,1.3436789724228364,1,
203,1990-10-23,1,1.2,1.349800927945059,1,
204,1990-10-24,1,1.2,1.3559210611559303,1,
205,1990-10-25,1,1.2,1.362039333007426,1,
206,1990-10-26,1,1.27,1.368155704451524,1,
207,1990-10-29,1,1.31,1.3742701364402,1,
208,1990-10-30,1,1.32,1.38038258992543,1,
209,1990-10-31,1,1.31,1.3864930258591919,1,
210,1990-11-01,1,1.29,1.3926014051934625,1,
211,1990-11-02,1,1.26,1.398707688880218,1,
212,1990-11-05,1,1.19,1.404811837871434,1,
213,1990-11-06,1,1.21,1.4109138131190886,1,
214,1990-11-07,1,1.25,1.4170135755751578,1,
215,1990-11-08,1,1.25,1.4231110861916185,1,
216,1990-11-09,1,1.22,1.4292063059204476,1,
217,1990-11-13,1,1.09,1.4352991957136207,1,
218,1990-11-14,1,1.05,1.4413897165231158,1,
219,1990-11-15,1,1.04,1.4474778293009085,1,
220,1990-11-16,1,0.99,1.4535634949989762,1,
221,1990-11-19,1,1.01,1.4596466745692949,1,
222,1990-11-20,1,0.99,1.4657273289638415,1,
223,1990-11-21,1,1.0,1.4718054191345928,1,
224,1990-11-23,1,1.02,1.4778809060335254,1,
225,1990-11-26,1,1.0,1.483953750612616,1,
226,1990-11-27,1,1.0,1.4900239138238411,1,
227,1990-11-28,1,1.01,1.496091356619177,1,
228,1990-11-29,1,1.06,1.5021560399506013,1,
229,1990-11-30,1,1.01,1.5082179247700898,1,
230,1990-12-03,1,0.94,1.5142769720296196,1,
231,1990-12-04,1,0.95,1.5203331426811675,1,
232,1990-12-05,1,0.92,1.5263863976767087,1,
233,1990-12-06,1,0.96,1.5324366979682225,1,
234,1990-12-07,1,0.92,1.5384840045076829,1,
235,1990-12-10,1,0.91,1.5445282782470686,1,
236,1990-12-11,1,0.88,1.5505694801383547,1,
237,1990-12-12,1,0.91,1.5566075711335188,1,
238,1990-12-13,1,0.93,1.5626425121845375,1,
239,1990-12-14,1,0.99,1.5686742642433869,1,
240,1990-12-17,1,1.0,1.574702788262044,1,
241,1990-12-18,1,1.04,1.580728045192485,1,
242,1990-12-19,1,1.17,1.5867499959866873,1,
243,1990-12-20,1,1.3,1.5927686015966278,1,
244,1990-12-21,1,1.31,1.5987838229742821,1,
245,1990-12-24,1,1.46,1.6047956210716268,1,
246,1990-12-26,1,1.47,1.6108039568406394,1,
247,1990-12-27,1,1.43,1.6168087912332967,1,
248,1990-12-28,1,1.5,1.6228100852015748,1,
249,1990-12-31,1,1.45,1.6288077996974495,1,
250,1991-01-02,1,1.3,1.6348018956728998,1,
251,1991-01-03,1,1.29,1.6407923340798996,1,
252,1991-01-04,1,1.28,1.6467790758704273,1,
253,1991-01-07,1,1.42,1.6527620819964592,1,
254,1991-01-08,1,1.52,1.6587413134099718,1,
255,1991-01-09,1,1.8,1.6647167310629423,1,
256,1991-01-10,1,1.75,1.6706882959073464,1,
257,1991-01-11,1,1.85,1.6766559688951608,1,
258,1991-01-14,1,1.99,1.682619710978363,1,
259,1991-01-15,1,1.99,1.6885794831089296,1,
260,1991-01-16,1,2.02,1.6945352462388368,1,
261,1991-01-17,1,1.75,1.7004869613200608,1,
262,1991-01-18,1,1.78,1.706434589304579,1,
263,1991-01-22,1,1.83,1.7123780911443678,1,
264,1991-01-23,1,1.71,1.718317427791404,1,
265,1991-01-24,1,1.69,1.724252560197664,1,
266,1991-01-25,1,1.71,1.7301834493151247,1,
267,1991-01-28,1,1.62,1.7361100560957627,1,
268,1991-01-29,1,1.61,1.742032341491554,1,
269,1991-01-30,1,1.66,1.7479502664544768,1,
270,1991-01-31,1,1.65,1.7538637919365059,1,
271,1991-02-01,1,1.74,1.759772878889619,1,
272,1991-02-04,1,1.72,1.7656774882657928,1,
273,1991-02-05,1,1.69,1.7715775810170038,1,
274,1991-02-06,1,1.71,1.7774731180952281,1,
275,1991-02-07,1,1.71,1.7833640604524434,1,
276,1991-02-08,1,1.67,1.789250369040626,1,
277,1991-02-11,1,1.73,1.7951320048117512,1,
278,1991-02-12,1,1.76,1.8010089287177977,1,
279,1991-02-13,1,1.75,1.8068811017107407,1,
280,1991-02-14,1,1.78,1.812748484742558,1,
281,1991-02-15,1,1.7,1.8186110387652255,1,
282,1991-02-19,1,1.67,1.8244687247307192,1,
283,1991-02-20,1,1.72,1.8303215035910174,1,
284,1991-02-21,1,1.79,1.8361693362980964,1,
285,1991-02-22,1,1.79,1.842012183803931,1,
286,1991-02-25,1,1.75,1.8478500070605,1,
287,1991-02-26,1,1.74,1.8536827670197789,1,
288,1991-02-27,1,1.77,1.8595104246337444,1,
289,1991-02-28,1,1.79,1.8653329408543744,1,
290,1991-03-01,1,1.84,1.871150276633643,1,
291,1991-03-04,1,1.87,1.87696239292353,1,
292,1991-03-05,1,1.83,1.8827692506760103,1,
293,1991-03-06,1,1.82,1.8885708108430599,1,
294,1991-03-07,1,1.8,1.8943670343766568,1,
295,1991-03-08,1,1.97,1.9001578822287772,1,
296,1991-03-11,1,1.98,1.9059433153513978,1,
297,1991-03-12,1,2.04,1.9117232946964944,1,
298,1991-03-13,1,2.0,1.9174977812160452,1,
299,1991-03-14,1,2.07,1.9232667358620252,1,
300,1991-03-15,1,2.11,1.9290301195864128,1,
301,1991-03-18,1,2.12,1.934787893341183,1,
302,1991-03-19,1,2.17,1.9405400180783139,1,
303,1991-03-20,1,2.12,1.9462864547497813,1,
304,1991-03-21,1,2.1,1.9520271643075617,1,
305,1991-03-22,1,2.07,1.9577621077036325,1,
306,1991-03-25,1,2.06,1.963491245889969,1,
307,1991-03-26,1,2.08,1.9692145398185494,1,
308,1991-03-27,1,2.09,1.9749319504413503,1,
309,1991-03-28,1,2.13,1.9806434387103464,1,
310,1991-04-01,0,2.13,1.9863489655775164,1,end
311,1991-04-02,0,2.07,1.9920484919948356,0,
312,1991-04-03,0,2.1,1.9977419789142823,0,
313,1991-04-04,0,2.08,2.003429387287832,0,
314,1991-04-05,0,2.1,2.009110678067462,0,
315,1991-04-08,0,2.15,2.0147858122051474,0,
316,1991-04-09,0,2.23,2.0204547506528656,0,
317,1991-04-10,0,2.3,2.0261174543625944,0,
318,1991-04-11,0,2.34,2.0317738842863093,0,
319,1991-04-12,0,2.3,2.0374240013759874,0,
320,1991-04-15,0,2.18,2.0430677665836057,0,
321,1991-04-16,0,2.17,2.048705140861139,0,
322,1991-04-17,0,2.21,2.054336085160566,0,
323,1991-04-18,0,2.17,2.059960560433863,0,
324,1991-04-19,0,2.17,2.065578527633006,0,
325,1991-04-22,0,2.28,2.0711899477099722,0,
326,1991-04-23,0,2.22,2.076794781616737,0,
327,1991-04-24,0,2.22,2.082392990305279,0,
328,1991-04-25,0,2.29,2.0879845347275743,0,
329,1991-04-26,0,2.27,2.0935693758355987,0,
330,1991-04-29,0,2.3,2.099147474581329,0,
331,1991-04-30,0,2.34,2.1047187919167425,0,
332,1991-05-01,0,2.29,2.110283288793815,0,
333,1991-05-02,0,2.34,2.1158409261645246,0,
334,1991-05-03,0,2.39,2.121391664980847,0,
335,1991-05-06,0,2.41,2.1269354661947575,0,
336,1991-05-07,0,2.39,2.132472290758235,0,
337,1991-05-08,0,2.36,2.138002099623255,0,
338,1991-05-09,0,2.36,2.143524853741795,0,
339,1991-05-10,0,2.46,2.149040514065831,0,
340,1991-05-13,0,2.42,2.154549041547339,0,
341,1991-05-14,0,2.48,2.160050397138297,0,
342,1991-05-15,0,2.51,2.1655445417906805,0,
343,1991-05-16,0,2.54,2.171031436456467,0,
344,1991-05-17,0,2.5,2.1765110420876326,0,
345,1991-05-20,0,2.46,2.181983319636155,0,
346,1991-05-21,0,2.39,2.187448230054008,0,
347,1991-05-22,0,2.43,2.1929057342931726,0,
348,1991-05-23,0,2.52,2.1983557933056215,0,
349,1991-05-24,0,2.52,2.203798368043334,0,
350,1991-05-28,0,2.48,2.2092334194582848,0,
351,1991-05-29,0,2.45,2.2146609085024522,0,
352,1991-05-30,0,2.39,2.220080796127813,0,
353,1991-05-31,0,2.35,2.225493043286341,0,
354,1991-06-03,0,2.35,2.2308976109300156,0,
355,1991-06-04,0,2.4,2.236294460010813,0,
356,1991-06-05,0,2.42,2.241683551480709,0,
357,1991-06-06,0,2.49,2.2470648462916816,0,
358,1991-06-07,0,2.54,2.2524383053957058,0,
359,1991-06-10,0,2.51,2.257803889744759,0,
360,1991-06-11,0,2.54,2.2631615602908193,0,
361,1991-06-12,0,2.62,2.2685112779858607,0,
362,1991-06-13,0,2.58,2.273853003781861,0,
363,1991-06-14,0,2.51,2.2791866986307974,0,
364,1991-06-17,0,2.52,2.2845123234846456,0,
365,1991-06-18,0,2.52,2.2898298392953835,0,
366,1991-06-19,0,2.59,2.295139207014987,0,
367,1991-06-20,0,2.56,2.3004403875954322,0,
368,1991-06-21,0,2.57,2.3057333419886974,0,
369,1991-06-24,0,2.58,2.3110180311467574,0,
370,1991-06-25,0,2.58,2.31629441602159,0,
371,1991-06-26,0,2.59,2.321562457565171,0,
372,1991-06-27,0,2.59,2.326822116729477,0,
373,1991-06-28,0,2.53,2.3320733544664867,0,
374,1991-07-01,0,2.5,2.337316131728174,0,
375,1991-07-02,0,2.51,2.3425504094665173,0,
376,1991-07-03,0,2.52,2.347776148633493,0,
377,1991-07-05,0,2.58,2.352993310181077,0,
378,1991-07-08,0,2.59,2.358201855061247,0,
379,1991-07-09,0,2.59,2.3634017442259783,0,
380,1991-07-10,0,2.59,2.368592938627248,0,
381,1991-07-11,0,2.56,2.3737753992170343,0,
382,1991-07-12,0,2.54,2.3789490869473124,0,
383,1991-07-15,0,2.5,2.3841139627700594,0,
384,1991-07-16,0,2.5,2.3892699876372503,0,
385,1991-07-17,0,2.51,2.394417122500864,0,
386,1991-07-18,0,2.54,2.399555328312877,0,
387,1991-07-19,0,2.51,2.4046845660252645,0,
388,1991-07-22,0,2.51,2.409804796590005,0,
389,1991-07-23,0,2.55,2.4149159809590732,0,
390,1991-07-24,0,2.49,2.420018080084446,0,
391,1991-07-25,0,2.43,2.425111054918102,0,
392,1991-07-26,0,2.43,2.4301948664120157,0,
393,1991-07-29,0,2.44,2.4352694755181648,0,
394,1991-07-30,0,2.48,2.4403348431885257,0,
395,1991-07-31,0,2.49,2.445390930375075,0,
396,1991-08-01,0,2.47,2.45043769802979,0,
397,1991-08-02,0,2.43,2.455475107104647,0,
398,1991-08-05,0,2.35,2.460503118551621,0,
399,1991-08-06,0,2.38,2.4655216933226907,0,
400,1991-08-07,0,2.38,2.4705307923698325,0,
401,1991-08-08,0,2.44,2.475530376645023,0,
402,1991-08-09,0,2.5,2.4805204071002382,0,
403,1991-08-12,0,2.46,2.485500844687455,0,
404,1991-08-13,0,2.46,2.4904716503586504,0,
405,1991-08-14,0,2.37,2.4954327850658,0,
406,1991-08-15,0,2.38,2.5003842097608824,0,
407,1991-08-16,0,2.42,2.505325885395873,0,
408,1991-08-19,0,2.56,2.5102577729227478,0,
409,1991-08-20,0,2.54,2.5151798332934843,0,
410,1991-08-21,0,2.35,2.5200920274600596,0,
411,1991-08-22,0,2.31,2.524994316374449,0,
412,1991-08-23,0,2.32,2.5298866609886304,0,
413,1991-08-26,0,2.33,2.5347690222545802,0,
414,1991-08-27,0,2.34,2.539641361124275,0,
415,1991-08-28,0,2.36,2.5445036385496906,0,
416,1991-08-29,0,2.31,2.5493558154828047,0,
417,1991-08-30,0,2.33,2.5541978528755944,0,
418,1991-09-03,0,2.29,2.559029711680034,0,
419,1991-09-04,0,2.31,2.5638513528481024,0,
420,1991-09-05,0,2.34,2.568662737331776,0,
421,1991-09-06,0,2.3,2.5734638260830303,0,
422,1991-09-09,0,2.29,2.5782545800538434,0,
423,1991-09-10,0,2.33,2.5830349601961906,0,
424,1991-09-11,0,2.32,2.587804927462049,0,
425,1991-09-12,0,2.29,2.592564442803396,0,
426,1991-09-13,0,2.35,2.5973134671722082,0,
427,1991-09-16,0,2.29,2.602051961520461,0,
428,1991-09-17,0,2.27,2.606779886800131,0,
429,1991-09-18,0,2.28,2.611497203963196,0,
430,1991-09-19,0,2.25,2.6162038739616325,0,
431,1991-09-20,0,2.22,2.620899857747418,0,
432,1991-09-23,0,2.17,2.6255851162725268,0,
433,1991-09-24,0,2.22,2.6302596104889373,0,
434,1991-09-25,0,2.25,2.634923301348625,0,
435,1991-09-26,0,2.27,2.6395761498035677,0,
436,1991-09-27,0,2.21,2.644218116805742,0,
437,1991-09-30,0,2.21,2.6488491633071227,0,
438,1991-10-01,0,2.2,2.6534692502596897,0,
439,1991-10-02,0,2.22,2.6580783386154163,0,
440,1991-10-03,0,2.27,2.662676389326281,0,
441,1991-10-04,0,2.21,2.667263363344261,0,
442,1991-10-07,0,2.22,2.6718392216213314,0,
443,1991-10-08,0,2.25,2.6764039251094696,0,
444,1991-10-09,0,2.34,2.680957434760652,0,
445,1991-10-10,0,2.4,2.6854997115268557,0,
446,1991-10-11,0,2.35,2.690030716360057,0,
447,1991-10-15,0,2.33,2.6945504102122326,0,
448,1991-10-16,0,2.33,2.699058754035359,0,
449,1991-10-17,0,2.37,2.703555708781413,0,
450,1991-10-18,0,2.35,2.708041235402371,0,
451,1991-10-21,0,2.42,2.7125152948502116,0,
452,1991-10-22,0,2.46,2.7169778480769087,0,
453,1991-10-23,0,2.5,2.7214288560344393,0,
454,1991-10-24,0,2.53,2.7258682796747813,0,
455,1991-10-25,0,2.56,2.730296079949911,0,
456,1991-10-28,0,2.56,2.734712217811805,0,
457,1991-10-29,0,2.47,2.739116654212439,0,
458,1991-10-30,0,2.5,2.7435093501037913,0,
459,1991-10-31,0,2.5,2.747890266437837,0,
460,1991-11-01,0,2.59,2.752259364166554,0,
461,1991-11-04,0,2.62,2.7566166042419185,0,
462,1991-11-05,0,2.65,2.7609619476159066,0,
463,1991-11-06,0,2.75,2.765295355240496,0,
464,1991-11-07,0,2.67,2.7696167880676623,0,
465,1991-11-08,0,2.66,2.7739262070493838,0,
466,1991-11-12,0,2.6,2.778223573137635,0,
467,1991-11-13,0,2.65,2.7825088472843937,0,
468,1991-11-14,0,2.59,2.786781990441636,0,
469,1991-11-15,0,2.61,2.7910429635613387,0,
470,1991-11-18,0,2.62,2.7952917275954796,0,
471,1991-11-19,0,2.71,2.7995282434960345,0,
472,1991-11-20,0,2.76,2.8037524722149794,0,
473,1991-11-21,0,2.83,2.8079643747042913,0,
474,1991-11-22,0,2.89,2.8121639119159476,0,
475,1991-11-25,0,2.9,2.8163510448019244,0,
476,1991-11-26,0,2.9,2.8205257343141987,0,
477,1991-11-27,0,2.91,2.824687941404745,0,
478,1991-11-29,0,2.91,2.8288376270255444,0,
479,1991-12-02,0,2.81,2.8329747521285693,0,
480,1991-12-03,0,2.8,2.837099277665798,0,
481,1991-12-04,0,2.74,2.8412111645892084,0,
482,1991-12-05,0,2.78,2.8453103738507743,0,
483,1991-12-06,0,2.89,2.8493968664024756,0,
484,1991-12-09,0,2.93,2.8534706031962855,0,
485,1991-12-10,0,2.88,2.857531545184184,0,
486,1991-12-11,0,2.96,2.8615796533181457,0,
487,1991-12-12,0,2.93,2.8656148885501467,0,
488,1991-12-13,0,2.96,2.869637211832166,0,
489,1991-12-16,0,2.96,2.873646584116178,0,
490,1991-12-17,0,2.96,2.8776429663541614,0,
491,1991-12-18,0,2.96,2.8816263194980913,0,
492,1991-12-19,0,2.96,2.8855966044999444,0,
493,1991-12-20,0,3.13,2.8895537823116975,0,
494,1991-12-23,0,3.01,2.893497813885328,0,
495,1991-12-24,0,2.97,2.897428660172812,0,
496,1991-12-26,0,2.93,2.901346282126127,0,
497,1991-12-27,0,2.86,2.905250640697247,0,
498,1991-12-30,0,2.78,2.909141696838151,0,
499,1991-12-31,0,2.75,2.9130194115008163,0,
500,1992-01-02,0,2.82,2.9168837456372176,0,
501,1992-01-03,0,2.89,2.9207346601993334,0,
502,1992-01-06,0,2.9,2.924572116139138,0,
503,1992-01-07,0,2.9,2.9283960744086093,0,
504,1992-01-08,0,2.95,2.9322064959597247,0,
505,1992-01-09,0,2.92,2.9360033417444598,0,
506,1992-01-10,0,2.93,2.939786572714792,0,
507,1992-01-13,0,3.0,2.943556149822698,0,
508,1992-01-14,0,3.11,2.9473120340201526,0,
509,1992-01-15,0,3.11,2.9510541862591344,0,
510,1992-01-16,0,3.24,2.95478256749162,0,
511,1992-01-17,0,3.2,2.9584971386695855,0,
512,1992-01-21,0,3.17,2.9621978607450066,0,
513,1992-01-22,0,3.24,2.965884694669863,0,
514,1992-01-23,0,3.33,2.9695576013961267,0,
515,1992-01-24,0,3.34,2.9732165418757783,0,
516,1992-01-27,0,3.31,2.976861477060793,0,
517,1992-01-28,0,3.23,2.980492367903148,0,
518,1992-01-29,0,3.29,2.984109175354819,0,
519,1992-01-30,0,3.37,2.9877118603677832,0,
520,1992-01-31,0,3.36,2.9913003838940173,0,
521,1992-02-03,0,3.4,2.9948747068854975,0,
